DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,176
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,246
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,569
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,165
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,59
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,834
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,183
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,8
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,236
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,219
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,154
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,136
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,331
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,42
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,310
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,191
BarabasiAlbert,200,0.01000,1.9,2,0.8,0,1,146
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,174
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,526
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,646
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,339
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,950
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,101
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,101
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,46
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,372
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,65
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,418
BarabasiAlbert,200,0.01000,1.9,2,0.8,0,1,213
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,311
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,1971
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,6
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,168
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,223
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,511
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,350
BarabasiAlbert,200,0.01000,1.9,1,0.8,0,1,1
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,89
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,294
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,689
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,752
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,262
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,795
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,47
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,147
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,287
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,142
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,48
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,300
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,75
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,15
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,283
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,23
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,282
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,316
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,261
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,107
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,1297
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,178
BarabasiAlbert,200,0.01000,1.9,2,0.8,0,1,38
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,381
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,232
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,66
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,298
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,187
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,320
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,36
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,267
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,424
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,343
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,6
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,71
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,61
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,480
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,38
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,593
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,233
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,576
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,211
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,541
