DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.02985,3.0,2,0.8,0,1,3
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,20
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,73
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,24
BarabasiAlbert,200,0.02985,3.0,2,0.8,0,1,19
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,8
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,40
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,25
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,9
BarabasiAlbert,200,0.02985,3.0,3,0.8,0,1,17
