DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,2
BarabasiAlbert,200,0.03970,1.4,0,0.8,0,0.5,0
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,8
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,124
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,9
BarabasiAlbert,200,0.03970,1.4,1,0.8,0,0.5,5
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,13
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,36
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,13
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,2
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,35
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,1
BarabasiAlbert,200,0.03970,1.4,1,0.8,0,0.5,13
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,8
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,94
BarabasiAlbert,200,0.03970,1.4,4,0.8,0,0.5,22
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,9
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,33
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,10
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,15
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,17
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,3
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,51
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,47
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,42
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,6
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,71
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,29
BarabasiAlbert,200,0.03970,1.4,1,0.8,0,0.5,1
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,70
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,28
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,4
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,10
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,169
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,26
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,8
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,17
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,44
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,21
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,11
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,25
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,32
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,58
BarabasiAlbert,200,0.03970,1.4,3,0.8,0,0.5,29
BarabasiAlbert,200,0.03970,1.4,2,0.8,0,0.5,43
