DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,172
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,108
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,13
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,95
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,298
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,23
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,80
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,307
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,157
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,271
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,119
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,241
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,159
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,71
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,99
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,142
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,233
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,303
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,173
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,68
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,248
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,360
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,332
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,216
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,253
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,179
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,61
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,13
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,52
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,223
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,56
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,1
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,150
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,330
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,174
WattsStrogatz,200,0.04020,10.0,0,0.8,0.1,0,0
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,64
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,253
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,65
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,227
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,92
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,71
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,183
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,21
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,182
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,64
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,175
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,214
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,246
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,321
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,240
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,242
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,144
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,277
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,231
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,137
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,236
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,147
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,199
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,671
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,266
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,32
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,370
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,276
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,150
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,196
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,101
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,393
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,104
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,22
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,117
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,4
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,111
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,287
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,58
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,524
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,282
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,246
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,148
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,230
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,149
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,106
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,281
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,84
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,155
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,255
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,378
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,308
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,155
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,230
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,15
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,100
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,139
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,98
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,191
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,391
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,272
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,161
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,430
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,44
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,446
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,477
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,80
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,285
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,371
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,81
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,339
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,145
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,73
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,86
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,402
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,205
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,177
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,217
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,26
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,195
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,3
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,430
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,341
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,229
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,12
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,169
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,85
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,283
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,222
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,7
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,220
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,35
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,113
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,38
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,47
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,47
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,273
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,549
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,168
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,442
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,117
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,265
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,32
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,114
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,168
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,194
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,62
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,160
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,196
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,198
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,71
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,5
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,108
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,170
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,446
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,971
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,196
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,46
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,303
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,215
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,27
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,176
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,172
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,27
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,170
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,394
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,157
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,124
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,105
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,7
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,308
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,330
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,19
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,195
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,4
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,27
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,286
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,194
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,204
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,35
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,14
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,45
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,35
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,389
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,36
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,94
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,58
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,41
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,442
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,19
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,245
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,433
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,189
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,192
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,95
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,51
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,64
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,28
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,36
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,252
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,220
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,244
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,250
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,804
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,204
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,249
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,248
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,288
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,18
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0,3
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,241
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,95
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,85
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,120
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,104
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,335
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,257
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,71
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,138
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,213
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,235
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,392
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,104
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,193
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,245
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,391
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,29
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,212
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,92
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,178
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,150
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,99
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,192
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,45
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,88
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,40
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,120
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,345
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,152
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,195
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,269
WattsStrogatz,200,0.04020,10.0,0,0.8,0.1,0,0
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,334
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,164
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,145
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,283
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,49
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,355
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,149
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,88
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,57
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,107
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,68
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,59
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0,56
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,258
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,61
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0,67
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0,187
