DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,0.7,2,0.8,0,761
WattsStrongatz,0.7,2,0.8,0,530
WattsStrongatz,0.7,2,0.8,0,125
WattsStrongatz,0.7,2,0.8,0,600
WattsStrongatz,0.7,2,0.8,0,808
WattsStrongatz,0.7,2,0.8,0,254
WattsStrongatz,0.7,2,0.8,0,532
WattsStrongatz,0.7,2,0.8,0,381
WattsStrongatz,0.7,2,0.8,0,217
WattsStrongatz,0.7,2,0.8,0,63
WattsStrongatz,0.7,2,0.8,0,810
WattsStrongatz,0.7,2,0.8,0,425
WattsStrongatz,0.7,2,0.8,0,541
WattsStrongatz,0.7,2,0.8,0,528
WattsStrongatz,0.7,2,0.8,0,211
WattsStrongatz,0.7,2,0.8,0,147
WattsStrongatz,0.7,2,0.8,0,514
WattsStrongatz,0.7,2,0.8,0,596
WattsStrongatz,0.7,2,0.8,0,20
WattsStrongatz,0.7,2,0.8,0,182
WattsStrongatz,0.7,2,0.8,0,763
WattsStrongatz,0.7,2,0.8,0,3
WattsStrongatz,0.7,2,0.8,0,634
WattsStrongatz,0.7,2,0.8,0,814
WattsStrongatz,0.7,2,0.8,0,615
WattsStrongatz,0.7,2,0.8,0,270
WattsStrongatz,0.7,2,0.8,0,474
WattsStrongatz,0.7,2,0.8,0,485
WattsStrongatz,0.7,2,0.8,0,152
WattsStrongatz,0.7,2,0.8,0,132
WattsStrongatz,0.7,2,0.8,0,180
WattsStrongatz,0.7,2,0.8,0,300
WattsStrongatz,0.7,2,0.8,0,321
WattsStrongatz,0.7,2,0.8,0,57
WattsStrongatz,0.7,2,0.8,0,27
WattsStrongatz,0.7,2,0.8,0,136
WattsStrongatz,0.7,2,0.8,0,451
WattsStrongatz,0.7,2,0.8,0,246
WattsStrongatz,0.7,2,0.8,0,542
WattsStrongatz,0.7,2,0.8,0,10
WattsStrongatz,0.7,2,0.8,0,664
WattsStrongatz,0.7,2,0.8,0,700
WattsStrongatz,0.7,2,0.8,0,248
WattsStrongatz,0.7,2,0.8,0,256
WattsStrongatz,0.7,2,0.8,0,604
WattsStrongatz,0.7,2,0.8,0,4
WattsStrongatz,0.7,2,0.8,0,110
WattsStrongatz,0.7,2,0.8,0,752
WattsStrongatz,0.7,2,0.8,0,304
WattsStrongatz,0.7,2,0.8,0,341
WattsStrongatz,0.7,2,0.8,0,587
WattsStrongatz,0.7,2,0.8,0,545
WattsStrongatz,0.7,2,0.8,0,542
WattsStrongatz,0.7,2,0.8,0,241
WattsStrongatz,0.7,2,0.8,0,584
WattsStrongatz,0.7,2,0.8,0,697
WattsStrongatz,0.7,2,0.8,0,824
WattsStrongatz,0.7,2,0.8,0,595
WattsStrongatz,0.7,2,0.8,0,575
WattsStrongatz,0.7,2,0.8,0,21
WattsStrongatz,0.7,2,0.8,0,132
WattsStrongatz,0.7,2,0.8,0,702
WattsStrongatz,0.7,2,0.8,0,511
WattsStrongatz,0.7,2,0.8,0,3
WattsStrongatz,0.7,2,0.8,0,11
WattsStrongatz,0.7,2,0.8,0,453
WattsStrongatz,0.7,2,0.8,0,296
WattsStrongatz,0.7,2,0.8,0,598
WattsStrongatz,0.7,2,0.8,0,317
WattsStrongatz,0.7,2,0.8,0,504
WattsStrongatz,0.7,2,0.8,0,161
WattsStrongatz,0.7,2,0.8,0,186
