DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,0.6,2,0.8,0,533
WattsStrongatz,0.6,2,0.8,0,725
WattsStrongatz,0.6,2,0.8,0,96
WattsStrongatz,0.6,2,0.8,0,155
WattsStrongatz,0.6,2,0.8,0,456
WattsStrongatz,0.6,2,0.8,0,247
WattsStrongatz,0.6,2,0.8,0,696
WattsStrongatz,0.6,2,0.8,0,274
WattsStrongatz,0.6,2,0.8,0,413
WattsStrongatz,0.6,2,0.8,0,704
WattsStrongatz,0.6,2,0.8,0,307
WattsStrongatz,0.6,2,0.8,0,648
WattsStrongatz,0.6,2,0.8,0,345
WattsStrongatz,0.6,2,0.8,0,202
WattsStrongatz,0.6,2,0.8,0,453
WattsStrongatz,0.6,2,0.8,0,304
WattsStrongatz,0.6,2,0.8,0,188
WattsStrongatz,0.6,2,0.8,0,586
WattsStrongatz,0.6,2,0.8,0,336
WattsStrongatz,0.6,2,0.8,0,335
WattsStrongatz,0.6,2,0.8,0,506
WattsStrongatz,0.6,2,0.8,0,417
WattsStrongatz,0.6,2,0.8,0,495
WattsStrongatz,0.6,2,0.8,0,312
WattsStrongatz,0.6,2,0.8,0,690
WattsStrongatz,0.6,2,0.8,0,594
WattsStrongatz,0.6,2,0.8,0,473
WattsStrongatz,0.6,2,0.8,0,731
WattsStrongatz,0.6,2,0.8,0,167
WattsStrongatz,0.6,2,0.8,0,384
WattsStrongatz,0.6,2,0.8,0,677
WattsStrongatz,0.6,2,0.8,0,91
WattsStrongatz,0.6,2,0.8,0,609
WattsStrongatz,0.6,2,0.8,0,542
WattsStrongatz,0.6,2,0.8,0,632
WattsStrongatz,0.6,2,0.8,0,160
WattsStrongatz,0.6,2,0.8,0,160
WattsStrongatz,0.6,2,0.8,0,497
WattsStrongatz,0.6,2,0.8,0,792
WattsStrongatz,0.6,2,0.8,0,549
WattsStrongatz,0.6,2,0.8,0,429
WattsStrongatz,0.6,2,0.8,0,501
WattsStrongatz,0.6,2,0.8,0,197
WattsStrongatz,0.6,2,0.8,0,190
WattsStrongatz,0.6,2,0.8,0,231
WattsStrongatz,0.6,2,0.8,0,290
WattsStrongatz,0.6,2,0.8,0,357
WattsStrongatz,0.6,2,0.8,0,298
WattsStrongatz,0.6,2,0.8,0,366
WattsStrongatz,0.6,2,0.8,0,85
WattsStrongatz,0.6,2,0.8,0,678
WattsStrongatz,0.6,2,0.8,0,290
WattsStrongatz,0.6,2,0.8,0,601
WattsStrongatz,0.6,2,0.8,0,22
WattsStrongatz,0.6,2,0.8,0,399
WattsStrongatz,0.6,2,0.8,0,667
WattsStrongatz,0.6,2,0.8,0,450
WattsStrongatz,0.6,2,0.8,0,278
WattsStrongatz,0.6,2,0.8,0,317
WattsStrongatz,0.6,2,0.8,0,715
WattsStrongatz,0.6,2,0.8,0,9
WattsStrongatz,0.6,2,0.8,0,341
WattsStrongatz,0.6,2,0.8,0,609
WattsStrongatz,0.6,2,0.8,0,708
WattsStrongatz,0.6,2,0.8,0,669
WattsStrongatz,0.6,2,0.8,0,663
WattsStrongatz,0.6,2,0.8,0,344
WattsStrongatz,0.6,2,0.8,0,564
WattsStrongatz,0.6,2,0.8,0,222
WattsStrongatz,0.6,2,0.8,0,367
WattsStrongatz,0.6,2,0.8,0,87
WattsStrongatz,0.6,2,0.8,0,685
WattsStrongatz,0.6,2,0.8,0,391
WattsStrongatz,0.6,2,0.8,0,732
WattsStrongatz,0.6,2,0.8,0,731
WattsStrongatz,0.6,2,0.8,0,575
WattsStrongatz,0.6,2,0.8,0,246
WattsStrongatz,0.6,2,0.8,0,713
WattsStrongatz,0.6,2,0.8,0,233
WattsStrongatz,0.6,2,0.8,0,262
WattsStrongatz,0.6,2,0.8,0,304
WattsStrongatz,0.6,2,0.8,0,467
WattsStrongatz,0.6,2,0.8,0,435
WattsStrongatz,0.6,2,0.8,0,584
WattsStrongatz,0.6,2,0.8,0,33
WattsStrongatz,0.6,2,0.8,0,651
WattsStrongatz,0.6,2,0.8,0,307
WattsStrongatz,0.6,2,0.8,0,704
WattsStrongatz,0.6,2,0.8,0,236
WattsStrongatz,0.6,2,0.8,0,550
WattsStrongatz,0.6,2,0.8,0,286
WattsStrongatz,0.6,2,0.8,0,576
WattsStrongatz,0.6,2,0.8,0,744
WattsStrongatz,0.6,2,0.8,0,193
WattsStrongatz,0.6,2,0.8,0,167
WattsStrongatz,0.6,2,0.8,0,460
WattsStrongatz,0.6,2,0.8,0,542
WattsStrongatz,0.6,2,0.8,0,389
WattsStrongatz,0.6,2,0.8,0,51
WattsStrongatz,0.6,2,0.8,0,489
WattsStrongatz,0.6,2,0.8,0,443
WattsStrongatz,0.6,2,0.8,0,532
WattsStrongatz,0.6,2,0.8,0,410
WattsStrongatz,0.6,2,0.8,0,720
WattsStrongatz,0.6,2,0.8,0,260
WattsStrongatz,0.6,2,0.8,0,231
WattsStrongatz,0.6,2,0.8,0,22
WattsStrongatz,0.6,2,0.8,0,291
WattsStrongatz,0.6,2,0.8,0,136
WattsStrongatz,0.6,2,0.8,0,204
WattsStrongatz,0.6,2,0.8,0,215
WattsStrongatz,0.6,2,0.8,0,294
WattsStrongatz,0.6,2,0.8,0,145
WattsStrongatz,0.6,2,0.8,0,407
WattsStrongatz,0.6,2,0.8,0,195
WattsStrongatz,0.6,2,0.8,0,504
WattsStrongatz,0.6,2,0.8,0,37
WattsStrongatz,0.6,2,0.8,0,450
WattsStrongatz,0.6,2,0.8,0,544
WattsStrongatz,0.6,2,0.8,0,83
WattsStrongatz,0.6,2,0.8,0,217
WattsStrongatz,0.6,2,0.8,0,209
WattsStrongatz,0.6,2,0.8,0,581
WattsStrongatz,0.6,2,0.8,0,465
WattsStrongatz,0.6,2,0.8,0,574
WattsStrongatz,0.6,2,0.8,0,553
WattsStrongatz,0.6,2,0.8,0,317
WattsStrongatz,0.6,2,0.8,0,427
WattsStrongatz,0.6,2,0.8,0,833
WattsStrongatz,0.6,2,0.8,0,84
WattsStrongatz,0.6,2,0.8,0,461
WattsStrongatz,0.6,2,0.8,0,24
WattsStrongatz,0.6,2,0.8,0,489
WattsStrongatz,0.6,2,0.8,0,402
WattsStrongatz,0.6,2,0.8,0,204
WattsStrongatz,0.6,2,0.8,0,67
WattsStrongatz,0.6,2,0.8,0,635
WattsStrongatz,0.6,2,0.8,0,525
WattsStrongatz,0.6,2,0.8,0,259
WattsStrongatz,0.6,2,0.8,0,90
WattsStrongatz,0.6,2,0.8,0,297
WattsStrongatz,0.6,2,0.8,0,292
WattsStrongatz,0.6,2,0.8,0,531
WattsStrongatz,0.6,2,0.8,0,551
WattsStrongatz,0.6,2,0.8,0,112
WattsStrongatz,0.6,2,0.8,0,154
WattsStrongatz,0.6,2,0.8,0,471
WattsStrongatz,0.6,2,0.8,0,266
WattsStrongatz,0.6,2,0.8,0,679
WattsStrongatz,0.6,2,0.8,0,419
WattsStrongatz,0.6,2,0.8,0,383
WattsStrongatz,0.6,2,0.8,0,514
WattsStrongatz,0.6,2,0.8,0,559
WattsStrongatz,0.6,2,0.8,0,490
WattsStrongatz,0.6,2,0.8,0,510
WattsStrongatz,0.6,2,0.8,0,386
WattsStrongatz,0.6,2,0.8,0,128
WattsStrongatz,0.6,2,0.8,0,340
WattsStrongatz,0.6,2,0.8,0,180
WattsStrongatz,0.6,2,0.8,0,154
WattsStrongatz,0.6,2,0.8,0,556
WattsStrongatz,0.6,2,0.8,0,240
WattsStrongatz,0.6,2,0.8,0,351
WattsStrongatz,0.6,2,0.8,0,147
WattsStrongatz,0.6,2,0.8,0,140
WattsStrongatz,0.6,2,0.8,0,46
