DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,1.1,2,0.8,0,219
WattsStrongatz,1.1,2,0.8,0,165
WattsStrongatz,1.1,2,0.8,0,265
WattsStrongatz,1.1,2,0.8,0,696
WattsStrongatz,1.1,2,0.8,0,639
WattsStrongatz,1.1,2,0.8,0,415
WattsStrongatz,1.1,2,0.8,0,330
WattsStrongatz,1.1,2,0.8,0,581
WattsStrongatz,1.1,2,0.8,0,235
WattsStrongatz,1.1,2,0.8,0,573
WattsStrongatz,1.1,2,0.8,0,15
WattsStrongatz,1.1,2,0.8,0,682
WattsStrongatz,1.1,2,0.8,0,664
WattsStrongatz,1.1,2,0.8,0,647
WattsStrongatz,1.1,2,0.8,0,44
WattsStrongatz,1.1,2,0.8,0,585
WattsStrongatz,1.1,2,0.8,0,159
WattsStrongatz,1.1,2,0.8,0,526
WattsStrongatz,1.1,2,0.8,0,276
WattsStrongatz,1.1,2,0.8,0,26
WattsStrongatz,1.1,2,0.8,0,10
WattsStrongatz,1.1,2,0.8,0,678
WattsStrongatz,1.1,2,0.8,0,76
WattsStrongatz,1.1,2,0.8,0,33
WattsStrongatz,1.1,2,0.8,0,551
WattsStrongatz,1.1,2,0.8,0,80
WattsStrongatz,1.1,2,0.8,0,746
WattsStrongatz,1.1,2,0.8,0,118
WattsStrongatz,1.1,2,0.8,0,145
WattsStrongatz,1.1,2,0.8,0,2
WattsStrongatz,1.1,2,0.8,0,152
WattsStrongatz,1.1,2,0.8,0,447
WattsStrongatz,1.1,2,0.8,0,73
WattsStrongatz,1.1,2,0.8,0,405
WattsStrongatz,1.1,2,0.8,0,624
WattsStrongatz,1.1,2,0.8,0,66
WattsStrongatz,1.1,2,0.8,0,41
WattsStrongatz,1.1,2,0.8,0,621
WattsStrongatz,1.1,2,0.8,0,666
WattsStrongatz,1.1,2,0.8,0,790
WattsStrongatz,1.1,2,0.8,0,6
WattsStrongatz,1.1,2,0.8,0,180
WattsStrongatz,1.1,2,0.8,0,401
WattsStrongatz,1.1,2,0.8,0,107
WattsStrongatz,1.1,2,0.8,0,158
WattsStrongatz,1.1,2,0.8,0,196
