DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
Tree,200,0.01282,1.8,3,0.8,0,5,467
Tree,200,0.01282,1.8,3,0.8,0,5,230
Tree,200,0.01282,1.8,3,0.8,0,5,232
Tree,200,0.01282,1.8,3,0.8,0,5,223
Tree,200,0.01282,1.8,3,0.8,0,5,345
Tree,200,0.01282,1.8,3,0.8,0,5,30
Tree,200,0.01282,1.8,3,0.8,0,5,248
Tree,200,0.01282,1.8,2,0.8,0,5,228
Tree,200,0.01282,1.8,3,0.8,0,5,58
Tree,200,0.01282,1.8,3,0.8,0,5,830
Tree,200,0.01282,1.8,3,0.8,0,5,153
Tree,200,0.01282,1.8,3,0.8,0,5,119
Tree,200,0.01282,1.8,1,0.8,0,5,1
Tree,200,0.01282,1.8,3,0.8,0,5,195
Tree,200,0.01282,1.8,3,0.8,0,5,252
Tree,200,0.01282,1.8,3,0.8,0,5,108
Tree,200,0.01282,1.8,3,0.8,0,5,81
Tree,200,0.01282,1.8,3,0.8,0,5,22
Tree,200,0.01282,1.8,3,0.8,0,5,161
Tree,200,0.01282,1.8,3,0.8,0,5,3
Tree,200,0.01282,1.8,3,0.8,0,5,79
Tree,200,0.01282,1.8,3,0.8,0,5,30
Tree,200,0.01282,1.8,2,0.8,0,5,28
Tree,200,0.01282,1.8,3,0.8,0,5,170
Tree,200,0.01282,1.8,3,0.8,0,5,151
Tree,200,0.01282,1.8,3,0.8,0,5,221
Tree,200,0.01282,1.8,3,0.8,0,5,10
Tree,200,0.01282,1.8,3,0.8,0,5,72
Tree,200,0.01282,1.8,3,0.8,0,5,251
Tree,200,0.01282,1.8,3,0.8,0,5,17
Tree,200,0.01282,1.8,3,0.8,0,5,300
Tree,200,0.01282,1.8,3,0.8,0,5,431
Tree,200,0.01282,1.8,2,0.8,0,5,2
Tree,200,0.01282,1.8,0,0.8,0,5,0
Tree,200,0.01282,1.8,3,0.8,0,5,172
Tree,200,0.01282,1.8,2,0.8,0,5,226
Tree,200,0.01282,1.8,3,0.8,0,5,17
Tree,200,0.01282,1.8,3,0.8,0,5,94
Tree,200,0.01282,1.8,1,0.8,0,5,1
Tree,200,0.01282,1.8,3,0.8,0,5,60
Tree,200,0.01282,1.8,3,0.8,0,5,124
Tree,200,0.01282,1.8,1,0.8,0,5,1
Tree,200,0.01282,1.8,3,0.8,0,5,218
Tree,200,0.01282,1.8,3,0.8,0,5,191
Tree,200,0.01282,1.8,3,0.8,0,5,158
Tree,200,0.01282,1.8,3,0.8,0,5,241
Tree,200,0.01282,1.8,2,0.8,0,5,87
Tree,200,0.01282,1.8,3,0.8,0,5,162
Tree,200,0.01282,1.8,2,0.8,0,5,6
Tree,200,0.01282,1.8,3,0.8,0,5,111
Tree,200,0.01282,1.8,3,0.8,0,5,338
Tree,200,0.01282,1.8,3,0.8,0,5,294
Tree,200,0.01282,1.8,3,0.8,0,5,275
Tree,200,0.01282,1.8,3,0.8,0,5,7
Tree,200,0.01282,1.8,3,0.8,0,5,134
Tree,200,0.01282,1.8,3,0.8,0,5,212
Tree,200,0.01282,1.8,3,0.8,0,5,170
Tree,200,0.01282,1.8,3,0.8,0,5,230
Tree,200,0.01282,1.8,3,0.8,0,5,158
Tree,200,0.01282,1.8,3,0.8,0,5,223
