DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
Tree,200,0.01282,1.9,3,0.8,0,5,294
Tree,200,0.01282,1.9,0,0.8,0,5,0
Tree,200,0.01282,1.9,3,0.8,0,5,126
Tree,200,0.01282,1.9,3,0.8,0,5,12
Tree,200,0.01282,1.9,3,0.8,0,5,242
Tree,200,0.01282,1.9,3,0.8,0,5,14
Tree,200,0.01282,1.9,3,0.8,0,5,249
Tree,200,0.01282,1.9,3,0.8,0,5,223
Tree,200,0.01282,1.9,3,0.8,0,5,128
Tree,200,0.01282,1.9,3,0.8,0,5,246
Tree,200,0.01282,1.9,3,0.8,0,5,401
Tree,200,0.01282,1.9,3,0.8,0,5,43
Tree,200,0.01282,1.9,3,0.8,0,5,198
Tree,200,0.01282,1.9,3,0.8,0,5,211
Tree,200,0.01282,1.9,3,0.8,0,5,334
Tree,200,0.01282,1.9,3,0.8,0,5,106
Tree,200,0.01282,1.9,3,0.8,0,5,185
Tree,200,0.01282,1.9,3,0.8,0,5,421
Tree,200,0.01282,1.9,3,0.8,0,5,328
Tree,200,0.01282,1.9,3,0.8,0,5,23
Tree,200,0.01282,1.9,1,0.8,0,5,1
Tree,200,0.01282,1.9,3,0.8,0,5,46
Tree,200,0.01282,1.9,3,0.8,0,5,55
Tree,200,0.01282,1.9,3,0.8,0,5,182
Tree,200,0.01282,1.9,2,0.8,0,5,321
Tree,200,0.01282,1.9,3,0.8,0,5,44
Tree,200,0.01282,1.9,3,0.8,0,5,236
Tree,200,0.01282,1.9,3,0.8,0,5,4
Tree,200,0.01282,1.9,3,0.8,0,5,108
Tree,200,0.01282,1.9,3,0.8,0,5,166
Tree,200,0.01282,1.9,3,0.8,0,5,253
Tree,200,0.01282,1.9,3,0.8,0,5,188
Tree,200,0.01282,1.9,2,0.8,0,5,219
Tree,200,0.01282,1.9,3,0.8,0,5,318
Tree,200,0.01282,1.9,3,0.8,0,5,270
Tree,200,0.01282,1.9,3,0.8,0,5,423
Tree,200,0.01282,1.9,3,0.8,0,5,100
Tree,200,0.01282,1.9,3,0.8,0,5,428
Tree,200,0.01282,1.9,3,0.8,0,5,3
Tree,200,0.01282,1.9,3,0.8,0,5,297
Tree,200,0.01282,1.9,0,0.8,0,5,0
Tree,200,0.01282,1.9,3,0.8,0,5,38
Tree,200,0.01282,1.9,3,0.8,0,5,510
Tree,200,0.01282,1.9,3,0.8,0,5,248
Tree,200,0.01282,1.9,3,0.8,0,5,38
Tree,200,0.01282,1.9,3,0.8,0,5,44
Tree,200,0.01282,1.9,3,0.8,0,5,104
Tree,200,0.01282,1.9,3,0.8,0,5,160
Tree,200,0.01282,1.9,3,0.8,0,5,725
Tree,200,0.01282,1.9,3,0.8,0,5,278
Tree,200,0.01282,1.9,2,0.8,0,5,57
Tree,200,0.01282,1.9,3,0.8,0,5,163
Tree,200,0.01282,1.9,3,0.8,0,5,189
Tree,200,0.01282,1.9,3,0.8,0,5,291
Tree,200,0.01282,1.9,3,0.8,0,5,92
Tree,200,0.01282,1.9,3,0.8,0,5,368
Tree,200,0.01282,1.9,3,0.8,0,5,99
Tree,200,0.01282,1.9,3,0.8,0,5,204
Tree,200,0.01282,1.9,2,0.8,0,5,324
Tree,200,0.01282,1.9,3,0.8,0,5,2
Tree,200,0.01282,1.9,3,0.8,0,5,2
Tree,200,0.01282,1.9,3,0.8,0,5,11
Tree,200,0.01282,1.9,2,0.8,0,5,59
Tree,200,0.01282,1.9,3,0.8,0,5,116
Tree,200,0.01282,1.9,3,0.8,0,5,147
Tree,200,0.01282,1.9,3,0.8,0,5,254
Tree,200,0.01282,1.9,3,0.8,0,5,84
Tree,200,0.01282,1.9,3,0.8,0,5,380
Tree,200,0.01282,1.9,3,0.8,0,5,92
Tree,200,0.01282,1.9,3,0.8,0,5,147
Tree,200,0.01282,1.9,3,0.8,0,5,228
Tree,200,0.01282,1.9,3,0.8,0,5,587
Tree,200,0.01282,1.9,2,0.8,0,5,21
Tree,200,0.01282,1.9,2,0.8,0,5,175
Tree,200,0.01282,1.9,3,0.8,0,5,96
Tree,200,0.01282,1.9,3,0.8,0,5,304
Tree,200,0.01282,1.9,3,0.8,0,5,34
Tree,200,0.01282,1.9,3,0.8,0,5,199
Tree,200,0.01282,1.9,3,0.8,0,5,21
Tree,200,0.01282,1.9,2,0.8,0,5,79
Tree,200,0.01282,1.9,3,0.8,0,5,168
Tree,200,0.01282,1.9,3,0.8,0,5,240
Tree,200,0.01282,1.9,3,0.8,0,5,209
Tree,200,0.01282,1.9,3,0.8,0,5,121
Tree,200,0.01282,1.9,3,0.8,0,5,85
Tree,200,0.01282,1.9,3,0.8,0,5,583
Tree,200,0.01282,1.9,3,0.8,0,5,100
Tree,200,0.01282,1.9,2,0.8,0,5,43
Tree,200,0.01282,1.9,3,0.8,0,5,173
Tree,200,0.01282,1.9,3,0.8,0,5,784
Tree,200,0.01282,1.9,3,0.8,0,5,13
Tree,200,0.01282,1.9,2,0.8,0,5,19
Tree,200,0.01282,1.9,3,0.8,0,5,10
Tree,200,0.01282,1.9,3,0.8,0,5,168
Tree,200,0.01282,1.9,2,0.8,0,5,30
Tree,200,0.01282,1.9,3,0.8,0,5,79
Tree,200,0.01282,1.9,3,0.8,0,5,124
Tree,200,0.01282,1.9,2,0.8,0,5,181
Tree,200,0.01282,1.9,2,0.8,0,5,259
