DataSet,NodeCount,GoalCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,10
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,104
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,102
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,103
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,60
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,16
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,10
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,9
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,8
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,15
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,8
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,92
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,13
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,19
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,3
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,26
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,15
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,8
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,23
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,11
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,14
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,35
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,24
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,3
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,13
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,6
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,10
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,9
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,3
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,17
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,112
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,3
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,9
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,18
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,18
BarabasiAlbert,200,1,0.05925,-2.6,1,0.8,0,1,13
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,3
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,30
BarabasiAlbert,200,1,0.05925,-2.6,1,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,11
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,15
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,22
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,19
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,7
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,113
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,11
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,11
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,7
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,6
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,6
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,7
BarabasiAlbert,200,1,0.05925,-2.6,1,0.8,0,1,25
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,8
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,1
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,5
BarabasiAlbert,200,1,0.05925,-2.6,1,0.8,0,1,11
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,6
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,2
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,4
BarabasiAlbert,200,1,0.05925,-2.6,1,0.8,0,1,10
BarabasiAlbert,200,1,0.05925,-2.6,3,0.8,0,1,44
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,23
BarabasiAlbert,200,1,0.05925,-2.6,2,0.8,0,1,88
