DataSet,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,35
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,33
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,302
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,149
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,65
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,62
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,5
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,172
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,208
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,13
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,205
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,30
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,383
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,150
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,86
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,202
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,31
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,57
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,250
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,94
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,80
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,117
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,216
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,184
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,239
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,9
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,4
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,97
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,5
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,18
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,344
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,31
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,57
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,35
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,140
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,46
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,670
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,147
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,255
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,97
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,110
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,44
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,470
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,257
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,192
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,223
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,201
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,489
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,147
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,39
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,29
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,243
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,176
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,99
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,101
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,84
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,149
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,85
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,273
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,78
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,107
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,35
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,599
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,10
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,12
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,478
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,71
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,60
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,34
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,19
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,173
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,176
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,75
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,325
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,546
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,7
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,168
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,343
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,542
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,299
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,134
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,71
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,99
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,77
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,509
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,28
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,6
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,5
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,1098
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,62
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,27
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,13
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,192
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,87
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,190
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,242
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,251
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,39
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,204
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,169
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,125
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,61
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,515
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,59
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,59
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,193
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,43
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,255
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,170
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,40
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,295
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,88
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,34
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,7
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,16
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,206
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,208
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,274
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,21
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,147
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,148
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,228
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,33
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,251
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,11
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,836
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,33
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,50
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,122
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,91
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,22
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,18
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,21
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,60
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,304
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,24
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,68
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,318
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,7
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,513
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,20
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,56
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,509
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,151
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,156
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,62
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,162
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,81
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,151
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,109
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,66
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,44
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,46
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,30
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,32
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,37
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,39
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,97
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,54
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,617
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,60
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,46
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,20
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,13
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,266
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,115
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,143
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,96
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,134
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,160
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,53
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,62
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,73
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,16
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,34
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,3
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,2
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,20
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,80
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,97
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,5
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,126
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,10
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,103
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,298
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,86
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,95
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,31
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,32
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,26
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,17
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,152
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,371
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,718
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,51
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,59
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,33
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,43
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,413
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,34
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,157
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,106
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,5
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,466
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,326
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,226
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,142
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,87
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,42
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,10
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,755
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,536
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,148
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,47
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,3
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,343
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,120
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,56
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,228
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,250
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,442
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,72
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,143
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,114
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,34
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,165
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,151
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,563
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,82
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,16
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,39
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,2
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,6
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,35
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,167
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,205
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,240
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,4
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,228
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,2
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,68
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,195
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,7
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,13
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,25
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,79
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,239
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,441
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,452
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,113
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,28
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,21
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,34
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,97
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,76
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,210
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,22
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,180
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,66
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,100
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,76
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,182
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,140
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,18
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,52
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,16
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,120
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,356
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,161
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,24
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,15
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,270
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,262
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,39
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,25
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,14
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,174
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,133
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,257
BarabasiAlbert,0.03970,10.0,1,0.8,0.1,5,1
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,91
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,9
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,209
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,67
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,260
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,100
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,33
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,263
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,16
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,225
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,3
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,929
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,6
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,291
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,189
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,1161
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,195
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,23
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,478
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,93
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,173
BarabasiAlbert,0.03970,10.0,4,0.8,0.1,5,19
BarabasiAlbert,0.03970,10.0,2,0.8,0.1,5,262
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,128
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,67
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,50
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,5,101
