DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,1.9,2,0.8,0,298
WattsStrongatz,1.9,2,0.8,0,238
WattsStrongatz,1.9,2,0.8,0,229
WattsStrongatz,1.9,2,0.8,0,279
WattsStrongatz,1.9,2,0.8,0,244
WattsStrongatz,1.9,2,0.8,0,45
WattsStrongatz,1.9,2,0.8,0,658
WattsStrongatz,1.9,2,0.8,0,129
WattsStrongatz,1.9,2,0.8,0,68
WattsStrongatz,1.9,2,0.8,0,71
WattsStrongatz,1.9,2,0.8,0,52
WattsStrongatz,1.9,2,0.8,0,191
WattsStrongatz,1.9,2,0.8,0,104
WattsStrongatz,1.9,2,0.8,0,61
WattsStrongatz,1.9,2,0.8,0,63
WattsStrongatz,1.9,2,0.8,0,160
WattsStrongatz,1.9,2,0.8,0,223
WattsStrongatz,1.9,2,0.8,0,8
WattsStrongatz,1.9,2,0.8,0,143
WattsStrongatz,1.9,2,0.8,0,161
WattsStrongatz,1.9,2,0.8,0,92
WattsStrongatz,1.9,2,0.8,0,69
WattsStrongatz,1.9,2,0.8,0,927
WattsStrongatz,1.9,2,0.8,0,281
WattsStrongatz,1.9,2,0.8,0,268
WattsStrongatz,1.9,2,0.8,0,506
WattsStrongatz,1.9,2,0.8,0,642
WattsStrongatz,1.9,2,0.8,0,102
WattsStrongatz,1.9,2,0.8,0,67
WattsStrongatz,1.9,2,0.8,0,41
WattsStrongatz,1.9,2,0.8,0,278
WattsStrongatz,1.9,2,0.8,0,49
WattsStrongatz,1.9,2,0.8,0,153
WattsStrongatz,1.9,2,0.8,0,77
WattsStrongatz,1.9,2,0.8,0,173
WattsStrongatz,1.9,2,0.8,0,39
WattsStrongatz,1.9,2,0.8,0,37
WattsStrongatz,1.9,2,0.8,0,135
WattsStrongatz,1.9,2,0.8,0,469
WattsStrongatz,1.9,2,0.8,0,83
WattsStrongatz,1.9,2,0.8,0,133
WattsStrongatz,1.9,2,0.8,0,50
WattsStrongatz,1.9,2,0.8,0,321
WattsStrongatz,1.9,2,0.8,0,72
WattsStrongatz,1.9,2,0.8,0,150
WattsStrongatz,1.9,2,0.8,0,296
WattsStrongatz,1.9,2,0.8,0,91
WattsStrongatz,1.9,2,0.8,0,358
WattsStrongatz,1.9,2,0.8,0,399
WattsStrongatz,1.9,2,0.8,0,453
WattsStrongatz,1.9,2,0.8,0,288
WattsStrongatz,1.9,2,0.8,0,5
WattsStrongatz,1.9,2,0.8,0,164
WattsStrongatz,1.9,2,0.8,0,6
WattsStrongatz,1.9,2,0.8,0,169
WattsStrongatz,1.9,2,0.8,0,66
WattsStrongatz,1.9,2,0.8,0,270
WattsStrongatz,1.9,2,0.8,0,160
WattsStrongatz,1.9,2,0.8,0,305
WattsStrongatz,1.9,2,0.8,0,81
WattsStrongatz,1.9,2,0.8,0,146
WattsStrongatz,1.9,2,0.8,0,135
WattsStrongatz,1.9,2,0.8,0,240
WattsStrongatz,1.9,2,0.8,0,139
WattsStrongatz,1.9,2,0.8,0,186
WattsStrongatz,1.9,2,0.8,0,207
WattsStrongatz,1.9,2,0.8,0,69
WattsStrongatz,1.9,2,0.8,0,148
WattsStrongatz,1.9,2,0.8,0,167
WattsStrongatz,1.9,2,0.8,0,100
WattsStrongatz,1.9,2,0.8,0,159
WattsStrongatz,1.9,2,0.8,0,161
WattsStrongatz,1.9,2,0.8,0,169
WattsStrongatz,1.9,2,0.8,0,321
WattsStrongatz,1.9,2,0.8,0,111
WattsStrongatz,1.9,2,0.8,0,59
WattsStrongatz,1.9,2,0.8,0,52
WattsStrongatz,1.9,2,0.8,0,9
WattsStrongatz,1.9,2,0.8,0,274
WattsStrongatz,1.9,2,0.8,0,44
WattsStrongatz,1.9,2,0.8,0,329
WattsStrongatz,1.9,2,0.8,0,143
WattsStrongatz,1.9,2,0.8,0,18
WattsStrongatz,1.9,2,0.8,0,415
WattsStrongatz,1.9,2,0.8,0,487
WattsStrongatz,1.9,2,0.8,0,139
WattsStrongatz,1.9,2,0.8,0,263
WattsStrongatz,1.9,2,0.8,0,35
WattsStrongatz,1.9,2,0.8,0,107
WattsStrongatz,1.9,2,0.8,0,4
WattsStrongatz,1.9,2,0.8,0,38
WattsStrongatz,1.9,2,0.8,0,12
WattsStrongatz,1.9,2,0.8,0,127
WattsStrongatz,1.9,2,0.8,0,342
WattsStrongatz,1.9,2,0.8,0,91
WattsStrongatz,1.9,2,0.8,0,129
WattsStrongatz,1.9,2,0.8,0,306
WattsStrongatz,1.9,2,0.8,0,48
WattsStrongatz,1.9,2,0.8,0,960
WattsStrongatz,1.9,2,0.8,0,122
WattsStrongatz,1.9,2,0.8,0,371
WattsStrongatz,1.9,2,0.8,0,28
WattsStrongatz,1.9,2,0.8,0,127
WattsStrongatz,1.9,2,0.8,0,273
WattsStrongatz,1.9,2,0.8,0,128
WattsStrongatz,1.9,2,0.8,0,167
WattsStrongatz,1.9,2,0.8,0,388
WattsStrongatz,1.9,2,0.8,0,421
WattsStrongatz,1.9,2,0.8,0,2
WattsStrongatz,1.9,2,0.8,0,181
WattsStrongatz,1.9,2,0.8,0,171
WattsStrongatz,1.9,2,0.8,0,3
WattsStrongatz,1.9,2,0.8,0,207
WattsStrongatz,1.9,2,0.8,0,43
WattsStrongatz,1.9,2,0.8,0,132
WattsStrongatz,1.9,2,0.8,0,80
WattsStrongatz,1.9,2,0.8,0,117
WattsStrongatz,1.9,2,0.8,0,55
WattsStrongatz,1.9,2,0.8,0,6
WattsStrongatz,1.9,2,0.8,0,26
WattsStrongatz,1.9,2,0.8,0,120
WattsStrongatz,1.9,2,0.8,0,93
WattsStrongatz,1.9,2,0.8,0,184
WattsStrongatz,1.9,2,0.8,0,24
WattsStrongatz,1.9,2,0.8,0,6
WattsStrongatz,1.9,2,0.8,0,194
WattsStrongatz,1.9,2,0.8,0,160
WattsStrongatz,1.9,2,0.8,0,620
WattsStrongatz,1.9,2,0.8,0,54
WattsStrongatz,1.9,2,0.8,0,313
WattsStrongatz,1.9,2,0.8,0,130
WattsStrongatz,1.9,2,0.8,0,28
WattsStrongatz,1.9,2,0.8,0,1
WattsStrongatz,1.9,2,0.8,0,26
WattsStrongatz,1.9,2,0.8,0,71
WattsStrongatz,1.9,2,0.8,0,29
WattsStrongatz,1.9,2,0.8,0,2
WattsStrongatz,1.9,2,0.8,0,69
WattsStrongatz,1.9,2,0.8,0,6
WattsStrongatz,1.9,2,0.8,0,49
WattsStrongatz,1.9,2,0.8,0,245
WattsStrongatz,1.9,2,0.8,0,203
WattsStrongatz,1.9,2,0.8,0,154
WattsStrongatz,1.9,2,0.8,0,178
WattsStrongatz,1.9,2,0.8,0,114
WattsStrongatz,1.9,2,0.8,0,96
WattsStrongatz,1.9,2,0.8,0,75
WattsStrongatz,1.9,2,0.8,0,88
WattsStrongatz,1.9,2,0.8,0,47
WattsStrongatz,1.9,2,0.8,0,97
WattsStrongatz,1.9,2,0.8,0,216
WattsStrongatz,1.9,2,0.8,0,404
WattsStrongatz,1.9,2,0.8,0,62
WattsStrongatz,1.9,2,0.8,0,118
WattsStrongatz,1.9,2,0.8,0,87
WattsStrongatz,1.9,2,0.8,0,7
WattsStrongatz,1.9,2,0.8,0,54
WattsStrongatz,1.9,2,0.8,0,389
WattsStrongatz,1.9,2,0.8,0,37
WattsStrongatz,1.9,2,0.8,0,199
WattsStrongatz,1.9,2,0.8,0,358
WattsStrongatz,1.9,2,0.8,0,444
WattsStrongatz,1.9,2,0.8,0,220
WattsStrongatz,1.9,2,0.8,0,20
WattsStrongatz,1.9,2,0.8,0,352
WattsStrongatz,1.9,2,0.8,0,57
WattsStrongatz,1.9,2,0.8,0,260
WattsStrongatz,1.9,2,0.8,0,84
WattsStrongatz,1.9,2,0.8,0,242
WattsStrongatz,1.9,2,0.8,0,2
WattsStrongatz,1.9,2,0.8,0,231
WattsStrongatz,1.9,2,0.8,0,1
WattsStrongatz,1.9,2,0.8,0,244
WattsStrongatz,1.9,2,0.8,0,3
WattsStrongatz,1.9,2,0.8,0,186
WattsStrongatz,1.9,2,0.8,0,2
WattsStrongatz,1.9,2,0.8,0,229
WattsStrongatz,1.9,2,0.8,0,43
WattsStrongatz,1.9,2,0.8,0,14
WattsStrongatz,1.9,2,0.8,0,158
WattsStrongatz,1.9,2,0.8,0,316
WattsStrongatz,1.9,2,0.8,0,57
WattsStrongatz,1.9,2,0.8,0,661
WattsStrongatz,1.9,2,0.8,0,111
WattsStrongatz,1.9,2,0.8,0,190
WattsStrongatz,1.9,2,0.8,0,345
WattsStrongatz,1.9,2,0.8,0,191
WattsStrongatz,1.9,2,0.8,0,42
WattsStrongatz,1.9,2,0.8,0,26
WattsStrongatz,1.9,2,0.8,0,351
WattsStrongatz,1.9,2,0.8,0,34
WattsStrongatz,1.9,2,0.8,0,187
WattsStrongatz,1.9,2,0.8,0,133
WattsStrongatz,1.9,2,0.8,0,38
WattsStrongatz,1.9,2,0.8,0,212
WattsStrongatz,1.9,2,0.8,0,183
WattsStrongatz,1.9,2,0.8,0,87
WattsStrongatz,1.9,2,0.8,0,89
WattsStrongatz,1.9,2,0.8,0,43
WattsStrongatz,1.9,2,0.8,0,73
