DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,136
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,128
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,43
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,114
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.75,11
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,9
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,46
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.75,3
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,133
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,81
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.75,5
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,23
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,104
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,30
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,43
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,78
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,47
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,43
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,65
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.75,3
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,44
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,32
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,76
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.75,23
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,14
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.75,1
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,126
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,8
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,144
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,92
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.75,19
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,176
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,308
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,42
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,28
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,133
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,86
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.75,67
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,4
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,76
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,7
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,223
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,49
WattsStrogatz,200,0.02010,10.0,0,0.8,0.1,0.75,0
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.75,11
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,11
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,370
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,76
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,36
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,111
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.75,233
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,426
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.75,14
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.75,19
WattsStrogatz,200,0.02010,10.0,0,0.8,0.1,0.75,0
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.75,600
