DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,78
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,203
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,74
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,351
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,91
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,18
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,118
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,170
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,104
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,20
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,2,994
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,78
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,11
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,80
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,207
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,9
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,40
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,53
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,181
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,22
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,10
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,165
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,2,363
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,70
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,235
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,211
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,87
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,47
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,224
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,25
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,312
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,70
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,114
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,94
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,113
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,71
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,26
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,84
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,164
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,52
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,72
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,142
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,115
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,35
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,624
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,179
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,270
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,54
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,42
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,81
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,261
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,16
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,154
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,56
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,193
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,100
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,11
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,107
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,21
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,44
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,48
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,180
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,583
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,72
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,109
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,61
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,30
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,84
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,24
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,21
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,374
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,46
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,117
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,85
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,153
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,112
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,17
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,342
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,165
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,151
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,5
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,143
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,115
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,312
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,268
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,241
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,238
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,110
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,311
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,271
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,211
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,61
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,2,122
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,306
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,8
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,9
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,141
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,20
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,38
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,280
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,8
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,29
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,194
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,39
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,41
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,243
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,25
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,141
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,239
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,256
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,11
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,2,135
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,38
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,19
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,143
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,2,1
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,107
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,2,226
