DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,135
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,23
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,70
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,65
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,117
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,13
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,9
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,228
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,116
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,170
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,233
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,134
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,57
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,204
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,19
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,235
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,150
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,291
BarabasiAlbert,200,0.03970,1.7,4,0.8,0,1,264
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,252
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,124
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,11
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,222
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,161
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,224
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,116
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,241
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,102
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,21
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,308
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,37
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,39
BarabasiAlbert,200,0.03970,1.7,1,0.8,0,1,1
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,178
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,116
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,185
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,37
BarabasiAlbert,200,0.03970,1.7,1,0.8,0,1,250
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,178
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,203
BarabasiAlbert,200,0.03970,1.7,1,0.8,0,1,60
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,150
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,60
BarabasiAlbert,200,0.03970,1.7,1,0.8,0,1,1
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,184
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,265
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,140
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,275
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,173
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,145
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,125
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,70
BarabasiAlbert,200,0.03970,1.7,2,0.8,0,1,146
BarabasiAlbert,200,0.03970,1.7,4,0.8,0,1,202
BarabasiAlbert,200,0.03970,1.7,3,0.8,0,1,55
