DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,135
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,230
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,206
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,313
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,202
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,266
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,29
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,4
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,56
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,115
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,157
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,16
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,138
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,192
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,203
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,142
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,271
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,69
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,128
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,241
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,265
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,43
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,163
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,107
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,34
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,281
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,139
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,175
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,37
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,194
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,224
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,241
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,101
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,117
BarabasiAlbert,200,0.03970,1.8,1,0.8,0,1,72
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,115
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,177
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,140
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,269
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,23
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,171
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,118
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,10
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,256
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,120
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,209
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,200
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,245
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,82
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,149
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,254
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,55
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,155
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,7
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,5
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,153
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,202
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,19
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,35
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,148
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,271
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,277
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,164
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,161
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,156
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,46
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,179
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,196
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,49
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,283
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,113
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,144
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,100
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,147
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,58
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,105
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,125
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,135
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,52
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,61
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,2
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,46
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,98
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,201
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,189
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,137
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,69
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,121
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,112
BarabasiAlbert,200,0.03970,1.8,4,0.8,0,1,94
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,209
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,312
BarabasiAlbert,200,0.03970,1.8,4,0.8,0,1,167
BarabasiAlbert,200,0.03970,1.8,1,0.8,0,1,1
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,55
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,114
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,64
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,107
BarabasiAlbert,200,0.03970,1.8,3,0.8,0,1,80
BarabasiAlbert,200,0.03970,1.8,2,0.8,0,1,240
