DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,114
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,199
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,153
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,4
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,81
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,31
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,70
BarabasiAlbert,200,0.03970,0.4,1,0.8,0,1,52
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,27
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,147
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,198
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,124
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,5
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,125
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,241
BarabasiAlbert,200,0.03970,0.4,4,0.8,0,1,179
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,211
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,164
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,130
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,191
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,30
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,10
BarabasiAlbert,200,0.03970,0.4,1,0.8,0,1,144
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,97
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,213
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,23
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,138
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,242
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,25
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,61
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,206
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,120
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,223
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,165
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,30
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,246
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,46
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,43
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,98
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,92
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,123
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,256
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,21
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,21
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,185
BarabasiAlbert,200,0.03970,0.4,2,0.8,0,1,28
BarabasiAlbert,200,0.03970,0.4,0,0.8,0,1,0
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,20
BarabasiAlbert,200,0.03970,0.4,3,0.8,0,1,190
