DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,5,30
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,7
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,117
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,47
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,33
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,33
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,61
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,130
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,80
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,87
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,182
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,82
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,104
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,130
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,13
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,5,1
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,143
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,62
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,177
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,8
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,5,10
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,39
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,341
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,110
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,127
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,105
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,86
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,26
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,54
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,220
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,114
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,64
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,47
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,8
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,69
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,98
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,26
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,199
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,78
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,107
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,13
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,2
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,8
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,5,117
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,48
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,21
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,7
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,27
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,226
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,119
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,4
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,129
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,68
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,64
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,56
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,159
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,29
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,20
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,40
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,215
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,156
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,22
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,140
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,13
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,23
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,13
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,2
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,59
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,5,21
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,87
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,63
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,20
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,5
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,218
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,5,45
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,146
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,22
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,45
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,156
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,261
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,8
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,152
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,50
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,30
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,5,66
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,5,17
