DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,0.01282,10.0,3,0.8,0.1,0,99
Tree,200,0.01282,10.0,3,0.8,0.1,0,54
Tree,200,0.01282,10.0,3,0.8,0.1,0,1006
Tree,200,0.01282,10.0,3,0.8,0.1,0,354
Tree,200,0.01282,10.0,3,0.8,0.1,0,165
Tree,200,0.01282,10.0,2,0.8,0.1,0,172
Tree,200,0.01282,10.0,3,0.8,0.1,0,1065
Tree,200,0.01282,10.0,3,0.8,0.1,0,344
Tree,200,0.01282,10.0,3,0.8,0.1,0,244
Tree,200,0.01282,10.0,3,0.8,0.1,0,31
Tree,200,0.01282,10.0,3,0.8,0.1,0,237
Tree,200,0.01282,10.0,3,0.8,0.1,0,28
Tree,200,0.01282,10.0,3,0.8,0.1,0,181
Tree,200,0.01282,10.0,3,0.8,0.1,0,259
Tree,200,0.01282,10.0,3,0.8,0.1,0,164
Tree,200,0.01282,10.0,3,0.8,0.1,0,648
Tree,200,0.01282,10.0,3,0.8,0.1,0,376
Tree,200,0.01282,10.0,2,0.8,0.1,0,46
Tree,200,0.01282,10.0,3,0.8,0.1,0,281
Tree,200,0.01282,10.0,3,0.8,0.1,0,724
Tree,200,0.01282,10.0,3,0.8,0.1,0,302
Tree,200,0.01282,10.0,2,0.8,0.1,0,16
Tree,200,0.01282,10.0,3,0.8,0.1,0,501
Tree,200,0.01282,10.0,3,0.8,0.1,0,708
Tree,200,0.01282,10.0,3,0.8,0.1,0,389
Tree,200,0.01282,10.0,2,0.8,0.1,0,140
Tree,200,0.01282,10.0,3,0.8,0.1,0,962
Tree,200,0.01282,10.0,1,0.8,0.1,0,1
Tree,200,0.01282,10.0,3,0.8,0.1,0,663
Tree,200,0.01282,10.0,3,0.8,0.1,0,205
Tree,200,0.01282,10.0,3,0.8,0.1,0,40
Tree,200,0.01282,10.0,3,0.8,0.1,0,176
Tree,200,0.01282,10.0,2,0.8,0.1,0,234
Tree,200,0.01282,10.0,3,0.8,0.1,0,74
Tree,200,0.01282,10.0,3,0.8,0.1,0,15
Tree,200,0.01282,10.0,3,0.8,0.1,0,550
Tree,200,0.01282,10.0,3,0.8,0.1,0,962
Tree,200,0.01282,10.0,2,0.8,0.1,0,239
Tree,200,0.01282,10.0,2,0.8,0.1,0,6
Tree,200,0.01282,10.0,3,0.8,0.1,0,118
Tree,200,0.01282,10.0,3,0.8,0.1,0,153
Tree,200,0.01282,10.0,3,0.8,0.1,0,21
Tree,200,0.01282,10.0,3,0.8,0.1,0,658
Tree,200,0.01282,10.0,3,0.8,0.1,0,305
Tree,200,0.01282,10.0,3,0.8,0.1,0,617
Tree,200,0.01282,10.0,2,0.8,0.1,0,43
