DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,118
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,293
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,59
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,88
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,13
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,13
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,2
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,757
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,11
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,1782
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,28
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,97
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,34
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,529
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,4
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,1080
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,117
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,98
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,32
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,301
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,92
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,204
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,1769
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,333
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,197
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,279
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,317
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,62
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,203
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,26
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,205
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,122
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,116
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,50
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,37
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,229
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,155
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,47
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,11
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,108
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,541
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,92
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,228
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,230
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,18
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,8
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,833
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,297
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,141
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,44
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,247
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,87
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,379
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,141
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,48
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,49
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,129
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,33
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,135
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,42
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,49
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,41
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,210
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,120
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,48
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,417
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.25,11
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,5
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,100
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,24
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,149
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,45
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,451
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,2606
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,12
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,8
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.25,1
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,262
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,138
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,34
WattsStrogatz,200,0.02010,10.0,0,0.8,0.1,0.25,0
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,493
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,52
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,16
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,46
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,133
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,102
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,5
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,45
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,50
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,9
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,44
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,428
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,38
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,667
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,39
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,55
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,63
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,150
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,392
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,60
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,164
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,5
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,360
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.25,252
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,54
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,154
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,163
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,16
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,230
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,112
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.25,34
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,9
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.25,71
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,826
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.25,22
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.25,187
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,714
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.25,91
