DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,188
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,80
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,134
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,184
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,177
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,139
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,164
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,705
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,222
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,71
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,32
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,196
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,88
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,211
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,320
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,23
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,214
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,295
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,290
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,273
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,311
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,224
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,248
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,278
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,16
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,48
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,185
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,43
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,155
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,83
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,261
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,24
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,75
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,37
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,60
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,62
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,217
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,179
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,334
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,144
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,289
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,158
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,313
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,226
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,50
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,225
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,447
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,321
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,200
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,123
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,99
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,612
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,234
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,82
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,1
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,79
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,277
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,169
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,19
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,177
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,115
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,243
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,178
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,81
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,291
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,143
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,453
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,214
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,96
BarabasiAlbert,200,0.05925,10.0,1,0.8,0.1,0,1
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,458
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,165
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,100
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,193
BarabasiAlbert,200,0.05925,10.0,2,0.8,0.1,0,54
BarabasiAlbert,200,0.05925,10.0,3,0.8,0.1,0,3
