DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,169
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,447
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,172
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,64
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,134
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,52
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,143
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,476
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,71
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,274
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,818
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,31
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,29
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,521
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,81
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,305
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,32
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,246
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,538
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,280
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,62
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,121
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,146
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,240
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,648
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,87
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,500
Tree,200,0.01282,10.0,1,0.8,0.1,0.25,1
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,10
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,90
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,106
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,173
Tree,200,0.01282,10.0,1,0.8,0.1,0.25,1
Tree,200,0.01282,10.0,0,0.8,0.1,0.25,0
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,38
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,9
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,177
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,280
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,16
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,166
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,40
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,323
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,163
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,289
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,127
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,821
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,471
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,72
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,135
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,92
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,67
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,621
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,48
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,566
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,28
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,209
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,475
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,10
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,711
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,827
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,263
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,128
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,1069
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,9
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,105
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,274
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,21
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,161
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,126
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,84
Tree,200,0.01282,10.0,2,0.8,0.1,0.25,61
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,199
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,390
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,360
Tree,200,0.01282,10.0,3,0.8,0.1,0.25,119
