DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,262
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,153
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,2,223
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,147
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,568
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,332
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,9
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,833
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,752
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,40
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,94
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,269
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,332
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,57
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,1140
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,280
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,185
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,54
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,310
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,164
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,436
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,63
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,35
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,222
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,205
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,44
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,44
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,701
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,8
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,2,51
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,804
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,13
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,445
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,141
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,14
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,2,3925
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,131
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,118
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,383
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,36
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,126
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,86
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,440
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,71
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,618
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,2,220
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,2,278
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,100
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,46
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,6
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,167
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,392
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,103
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,2,1
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,88
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,606
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,1207
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,46
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,56
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,15
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,45
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,605
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,90
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,84
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,587
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,14
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,2,17
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,661
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,192
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,75
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,556
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,393
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,2,258
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,48
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,787
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,451
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,496
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,3
BarabasiAlbert,200,0.01995,10.0,-1,0.8,0.1,2,394
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,133
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,151
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,222
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,44
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,23
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,77
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,53
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,187
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,196
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,247
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,739
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,512
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,65
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,123
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,24
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,1055
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,47
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,111
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,844
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,223
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,68
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,276
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,102
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,134
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,70
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,28
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,176
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,73
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,109
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,117
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,71
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,27
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,2,126
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,177
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,124
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,568
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,599
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,550
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,2,544
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,2,24
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,762
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,62
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,2,112
