DataSet,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
BarabasiAlbert,0.01994975,1.1,3,0.8,0,34
BarabasiAlbert,0.01994975,1.1,3,0.8,0,156
BarabasiAlbert,0.01994975,1.1,3,0.8,0,41
BarabasiAlbert,0.01994975,1.1,3,0.8,0,30
BarabasiAlbert,0.01994975,1.1,3,0.8,0,263
BarabasiAlbert,0.01994975,1.1,3,0.8,0,52
BarabasiAlbert,0.01994975,1.1,3,0.8,0,86
BarabasiAlbert,0.01994975,1.1,3,0.8,0,285
BarabasiAlbert,0.01994975,1.1,3,0.8,0,272
BarabasiAlbert,0.01994975,1.1,3,0.8,0,244
BarabasiAlbert,0.01994975,1.1,3,0.8,0,99
BarabasiAlbert,0.01994975,1.1,3,0.8,0,201
BarabasiAlbert,0.01994975,1.1,3,0.8,0,99
BarabasiAlbert,0.01994975,1.1,3,0.8,0,146
BarabasiAlbert,0.01994975,1.1,3,0.8,0,122
BarabasiAlbert,0.01994975,1.1,3,0.8,0,286
BarabasiAlbert,0.01994975,1.1,3,0.8,0,277
BarabasiAlbert,0.01994975,1.1,3,0.8,0,243
BarabasiAlbert,0.01994975,1.1,3,0.8,0,279
BarabasiAlbert,0.01994975,1.1,3,0.8,0,276
BarabasiAlbert,0.01994975,1.1,3,0.8,0,534
BarabasiAlbert,0.01994975,1.1,3,0.8,0,162
BarabasiAlbert,0.01994975,1.1,3,0.8,0,27
BarabasiAlbert,0.01994975,1.1,3,0.8,0,212
BarabasiAlbert,0.01994975,1.1,3,0.8,0,17
BarabasiAlbert,0.01994975,1.1,3,0.8,0,214
BarabasiAlbert,0.01994975,1.1,3,0.8,0,67
BarabasiAlbert,0.01994975,1.1,3,0.8,0,35
BarabasiAlbert,0.01994975,1.1,3,0.8,0,25
BarabasiAlbert,0.01994975,1.1,3,0.8,0,314
BarabasiAlbert,0.01994975,1.1,3,0.8,0,194
BarabasiAlbert,0.01994975,1.1,3,0.8,0,195
BarabasiAlbert,0.01994975,1.1,3,0.8,0,131
BarabasiAlbert,0.01994975,1.1,3,0.8,0,392
BarabasiAlbert,0.01994975,1.1,3,0.8,0,133
BarabasiAlbert,0.01994975,1.1,3,0.8,0,349
BarabasiAlbert,0.01994975,1.1,3,0.8,0,306
BarabasiAlbert,0.01994975,1.1,3,0.8,0,115
BarabasiAlbert,0.01994975,1.1,3,0.8,0,37
BarabasiAlbert,0.01994975,1.1,3,0.8,0,22
BarabasiAlbert,0.01994975,1.1,3,0.8,0,38
BarabasiAlbert,0.01994975,1.1,3,0.8,0,21
BarabasiAlbert,0.01994975,1.1,3,0.8,0,85
BarabasiAlbert,0.01994975,1.1,3,0.8,0,247
BarabasiAlbert,0.01994975,1.1,3,0.8,0,271
BarabasiAlbert,0.01994975,1.1,3,0.8,0,308
BarabasiAlbert,0.01994975,1.1,3,0.8,0,98
BarabasiAlbert,0.01994975,1.1,3,0.8,0,89
BarabasiAlbert,0.01994975,1.1,3,0.8,0,134
BarabasiAlbert,0.01994975,1.1,3,0.8,0,288
BarabasiAlbert,0.01994975,1.1,3,0.8,0,35
BarabasiAlbert,0.01994975,1.1,3,0.8,0,79
BarabasiAlbert,0.01994975,1.1,3,0.8,0,155
BarabasiAlbert,0.01994975,1.1,3,0.8,0,28
BarabasiAlbert,0.01994975,1.1,3,0.8,0,60
BarabasiAlbert,0.01994975,1.1,3,0.8,0,45
BarabasiAlbert,0.01994975,1.1,3,0.8,0,8
BarabasiAlbert,0.01994975,1.1,3,0.8,0,242
BarabasiAlbert,0.01994975,1.1,3,0.8,0,169
BarabasiAlbert,0.01994975,1.1,3,0.8,0,254
BarabasiAlbert,0.01994975,1.1,3,0.8,0,321
BarabasiAlbert,0.01994975,1.1,3,0.8,0,178
BarabasiAlbert,0.01994975,1.1,3,0.8,0,8
BarabasiAlbert,0.01994975,1.1,3,0.8,0,73
BarabasiAlbert,0.01994975,1.1,3,0.8,0,35
BarabasiAlbert,0.01994975,1.1,3,0.8,0,113
BarabasiAlbert,0.01994975,1.1,3,0.8,0,83
BarabasiAlbert,0.01994975,1.1,3,0.8,0,330
BarabasiAlbert,0.01994975,1.1,3,0.8,0,128
BarabasiAlbert,0.01994975,1.1,3,0.8,0,9
BarabasiAlbert,0.01994975,1.1,3,0.8,0,11
BarabasiAlbert,0.01994975,1.1,3,0.8,0,174
BarabasiAlbert,0.01994975,1.1,3,0.8,0,380
BarabasiAlbert,0.01994975,1.1,3,0.8,0,45
BarabasiAlbert,0.01994975,1.1,3,0.8,0,328
BarabasiAlbert,0.01994975,1.1,3,0.8,0,84
BarabasiAlbert,0.01994975,1.1,3,0.8,0,204
BarabasiAlbert,0.01994975,1.1,3,0.8,0,458
BarabasiAlbert,0.01994975,1.1,3,0.8,0,301
BarabasiAlbert,0.01994975,1.1,3,0.8,0,222
BarabasiAlbert,0.01994975,1.1,3,0.8,0,125
BarabasiAlbert,0.01994975,1.1,3,0.8,0,2
BarabasiAlbert,0.01994975,1.1,3,0.8,0,279
BarabasiAlbert,0.01994975,1.1,3,0.8,0,189
BarabasiAlbert,0.01994975,1.1,3,0.8,0,363
BarabasiAlbert,0.01994975,1.1,3,0.8,0,65
BarabasiAlbert,0.01994975,1.1,3,0.8,0,284
BarabasiAlbert,0.01994975,1.1,3,0.8,0,104
BarabasiAlbert,0.01994975,1.1,3,0.8,0,21
BarabasiAlbert,0.01994975,1.1,3,0.8,0,199
BarabasiAlbert,0.01994975,1.1,3,0.8,0,187
BarabasiAlbert,0.01994975,1.1,3,0.8,0,204
BarabasiAlbert,0.01994975,1.1,3,0.8,0,38
BarabasiAlbert,0.01994975,1.1,3,0.8,0,314
BarabasiAlbert,0.01994975,1.1,3,0.8,0,151
BarabasiAlbert,0.01994975,1.1,3,0.8,0,351
BarabasiAlbert,0.01994975,1.1,3,0.8,0,279
BarabasiAlbert,0.01994975,1.1,3,0.8,0,215
BarabasiAlbert,0.01994975,1.1,3,0.8,0,188
BarabasiAlbert,0.01994975,1.1,3,0.8,0,144
BarabasiAlbert,0.01994975,1.1,3,0.8,0,328
BarabasiAlbert,0.01994975,1.1,3,0.8,0,9
BarabasiAlbert,0.01994975,1.1,3,0.8,0,303
BarabasiAlbert,0.01994975,1.1,3,0.8,0,328
BarabasiAlbert,0.01994975,1.1,3,0.8,0,274
BarabasiAlbert,0.01994975,1.1,3,0.8,0,321
BarabasiAlbert,0.01994975,1.1,3,0.8,0,137
BarabasiAlbert,0.01994975,1.1,3,0.8,0,23
BarabasiAlbert,0.01994975,1.1,3,0.8,0,22
BarabasiAlbert,0.01994975,1.1,3,0.8,0,180
BarabasiAlbert,0.01994975,1.1,3,0.8,0,455
BarabasiAlbert,0.01994975,1.1,3,0.8,0,125
BarabasiAlbert,0.01994975,1.1,3,0.8,0,34
BarabasiAlbert,0.01994975,1.1,3,0.8,0,101
BarabasiAlbert,0.01994975,1.1,3,0.8,0,96
BarabasiAlbert,0.01994975,1.1,3,0.8,0,166
BarabasiAlbert,0.01994975,1.1,3,0.8,0,295
BarabasiAlbert,0.01994975,1.1,3,0.8,0,50
BarabasiAlbert,0.01994975,1.1,3,0.8,0,300
BarabasiAlbert,0.01994975,1.1,3,0.8,0,4
BarabasiAlbert,0.01994975,1.1,3,0.8,0,156
BarabasiAlbert,0.01994975,1.1,3,0.8,0,273
BarabasiAlbert,0.01994975,1.1,3,0.8,0,205
BarabasiAlbert,0.01994975,1.1,3,0.8,0,46
BarabasiAlbert,0.01994975,1.1,3,0.8,0,103
BarabasiAlbert,0.01994975,1.1,3,0.8,0,13
BarabasiAlbert,0.01994975,1.1,3,0.8,0,56
BarabasiAlbert,0.01994975,1.1,3,0.8,0,244
