DataSet,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,44
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,16
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,342
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,226
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,44
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,120
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,260
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,25
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3101
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,988
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,115
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,130
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,130
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,186
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,82
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,7
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,4101
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,138
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,19
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,34
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,456
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,15
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,626
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,59
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3945
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2395
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,177
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,100
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,222
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,273
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,171
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,275
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,69
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3141
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,451
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,412
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,849
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1039
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,36
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,52
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2599
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,121
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,146
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,269
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,92
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,197
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,466
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,681
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,428
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1371
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,212
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,626
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1036
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,216
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,89
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,319
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,380
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,368
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,406
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,139
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1304
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1423
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1028
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1686
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,20
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,49
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1256
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,57
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,205
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,554
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,422
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,262
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,818
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,10
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1738
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1958
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,71
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,792
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,430
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,6
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,189
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,100
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,45
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,19
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,65
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1647
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,54
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,992
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,153
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,201
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,201
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,17
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,643
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1128
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1245
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,283
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,174
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1303
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,56
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,471
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1541
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,169
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,792
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,869
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,91
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,826
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,665
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2114
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,37
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,6
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,557
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,137
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,305
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,996
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1132
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,689
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,176
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1606
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1403
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,250
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,5191
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,720
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,868
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3770
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,358
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,562
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,792
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,220
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,641
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2348
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,9
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1938
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,321
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,42
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,7
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,107
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,53
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1802
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,73
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1145
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1532
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,171
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,41
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,273
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1994
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1039
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1889
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2356
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,300
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1672
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,520
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,47
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,203
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,902
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,45
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,730
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,448
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,43
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1382
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,54
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2570
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2398
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,9
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1719
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,38
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,84
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2164
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,275
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,265
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,385
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,214
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,224
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,6988
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,259
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1144
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,449
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,168
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,923
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,637
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,72
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,17
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,48
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,151
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,421
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,111
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,308
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,541
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1035
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1293
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,942
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,41
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1057
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1387
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,609
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,531
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,312
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,257
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,356
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1008
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,105
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,231
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,47
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,506
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,256
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1451
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,969
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,448
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,550
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,21
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1027
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,157
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3225
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,584
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,691
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,938
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2119
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,36
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,845
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3267
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,124
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1874
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1350
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,214
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1032
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,116
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,29
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2470
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,196
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,84
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,936
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,471
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,600
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,77
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1137
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1782
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,590
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,127
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,108
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2024
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1008
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2213
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,7
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1290
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2258
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,326
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,90
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2472
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,539
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,94
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,369
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1869
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1127
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,358
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,46
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,5
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1247
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,5
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,96
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,290
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,5
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,799
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,109
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,236
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1368
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,22
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,648
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1032
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3039
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,708
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,119
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,36
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,875
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,798
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,151
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,307
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1486
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,444
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,41
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,286
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,694
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,436
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1215
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,662
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2188
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,350
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,820
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,253
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,476
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,283
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,61
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,4
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,714
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,386
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,392
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,319
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,752
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,4841
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,6
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,189
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,274
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1479
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,830
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,385
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,182
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,27
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,86
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2723
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,810
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1685
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,4774
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1449
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,410
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,900
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,234
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1062
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,140
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,224
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,252
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,324
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,269
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,937
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,400
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1025
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1819
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,634
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,743
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,12
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,103
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,221
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,326
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,280
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,522
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,384
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,56
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,65
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1398
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,334
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,858
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,130
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1175
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,364
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,233
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,875
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,709
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,86
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,248
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,404
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,653
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,3
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,54
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,65
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,133
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,557
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,338
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,31
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2802
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1741
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,47
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,495
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,341
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,329
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,211
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,873
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,394
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,99
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,8
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,85
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,534
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,103
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,388
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,611
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,609
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,1702
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,490
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,341
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,2776
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,484
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,703
BarabasiAlbert,0.01994975,10.0,3,0.8,0.1,719
