DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
Tree,1.0,3,0.8,0,389
Tree,1.0,3,0.8,0,2215
Tree,1.0,3,0.8,0,79
Tree,1.0,3,0.8,0,561
Tree,1.0,3,0.8,0,375
Tree,1.0,3,0.8,0,62
Tree,1.0,3,0.8,0,77
Tree,1.0,3,0.8,0,4
Tree,1.0,3,0.8,0,130
Tree,1.0,3,0.8,0,316
Tree,1.0,3,0.8,0,159
Tree,1.0,3,0.8,0,403
Tree,1.0,3,0.8,0,905
Tree,1.0,3,0.8,0,1573
Tree,1.0,3,0.8,0,149
Tree,1.0,3,0.8,0,368
Tree,1.0,3,0.8,0,21
Tree,1.0,3,0.8,0,684
Tree,1.0,3,0.8,0,1075
Tree,1.0,3,0.8,0,1178
Tree,1.0,3,0.8,0,458
Tree,1.0,3,0.8,0,675
Tree,1.0,3,0.8,0,710
Tree,1.0,3,0.8,0,139
Tree,1.0,3,0.8,0,4
Tree,1.0,3,0.8,0,337
Tree,1.0,3,0.8,0,23
Tree,1.0,3,0.8,0,864
Tree,1.0,3,0.8,0,161
Tree,1.0,3,0.8,0,303
Tree,1.0,3,0.8,0,135
Tree,1.0,3,0.8,0,14
Tree,1.0,3,0.8,0,16
Tree,1.0,3,0.8,0,139
Tree,1.0,3,0.8,0,72
Tree,1.0,3,0.8,0,282
Tree,1.0,3,0.8,0,76
Tree,1.0,3,0.8,0,45
Tree,1.0,3,0.8,0,143
Tree,1.0,3,0.8,0,339
Tree,1.0,3,0.8,0,523
Tree,1.0,3,0.8,0,79
Tree,1.0,3,0.8,0,67
Tree,1.0,3,0.8,0,411
Tree,1.0,3,0.8,0,220
Tree,1.0,3,0.8,0,205
Tree,1.0,3,0.8,0,894
Tree,1.0,3,0.8,0,101
Tree,1.0,3,0.8,0,32
Tree,1.0,3,0.8,0,668
Tree,1.0,3,0.8,0,336
Tree,1.0,3,0.8,0,353
Tree,1.0,3,0.8,0,700
Tree,1.0,3,0.8,0,1022
Tree,1.0,3,0.8,0,18
Tree,1.0,3,0.8,0,7
Tree,1.0,3,0.8,0,173
Tree,1.0,3,0.8,0,42
Tree,1.0,3,0.8,0,80
Tree,1.0,3,0.8,0,495
Tree,1.0,3,0.8,0,48
Tree,1.0,3,0.8,0,2204
Tree,1.0,3,0.8,0,1385
Tree,1.0,3,0.8,0,1115
Tree,1.0,3,0.8,0,108
Tree,1.0,3,0.8,0,178
Tree,1.0,3,0.8,0,263
Tree,1.0,3,0.8,0,464
Tree,1.0,3,0.8,0,177
Tree,1.0,3,0.8,0,70
Tree,1.0,3,0.8,0,969
Tree,1.0,3,0.8,0,468
Tree,1.0,3,0.8,0,121
Tree,1.0,3,0.8,0,395
Tree,1.0,3,0.8,0,581
Tree,1.0,3,0.8,0,225
Tree,1.0,3,0.8,0,1195
Tree,1.0,3,0.8,0,457
Tree,1.0,3,0.8,0,3
Tree,1.0,3,0.8,0,74
Tree,1.0,3,0.8,0,839
Tree,1.0,3,0.8,0,921
Tree,1.0,3,0.8,0,340
Tree,1.0,3,0.8,0,1055
Tree,1.0,3,0.8,0,362
Tree,1.0,3,0.8,0,177
Tree,1.0,3,0.8,0,57
Tree,1.0,3,0.8,0,218
Tree,1.0,3,0.8,0,516
Tree,1.0,3,0.8,0,448
Tree,1.0,3,0.8,0,786
Tree,1.0,3,0.8,0,54
Tree,1.0,3,0.8,0,526
Tree,1.0,3,0.8,0,85
Tree,1.0,3,0.8,0,124
Tree,1.0,3,0.8,0,1
Tree,1.0,3,0.8,0,356
Tree,1.0,3,0.8,0,821
Tree,1.0,3,0.8,0,166
Tree,1.0,3,0.8,0,434
Tree,1.0,3,0.8,0,330
Tree,1.0,3,0.8,0,2417
Tree,1.0,3,0.8,0,123
Tree,1.0,3,0.8,0,590
Tree,1.0,3,0.8,0,139
Tree,1.0,3,0.8,0,36
Tree,1.0,3,0.8,0,30
Tree,1.0,3,0.8,0,1411
Tree,1.0,3,0.8,0,574
Tree,1.0,3,0.8,0,595
Tree,1.0,3,0.8,0,505
Tree,1.0,3,0.8,0,514
Tree,1.0,3,0.8,0,528
Tree,1.0,3,0.8,0,200
Tree,1.0,3,0.8,0,527
Tree,1.0,3,0.8,0,1702
Tree,1.0,3,0.8,0,579
Tree,1.0,3,0.8,0,557
Tree,1.0,3,0.8,0,272
Tree,1.0,3,0.8,0,316
