DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,560
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,54
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,43
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,377
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,61
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,164
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,150
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,123
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,46
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,197
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,217
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,467
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,39
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,41
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,131
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,18
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,352
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,63
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,225
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,127
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,141
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,160
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,155
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,2
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,284
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,244
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,72
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,122
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,99
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,168
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,76
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,273
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,43
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,139
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,50
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,235
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,84
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,42
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,4
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,82
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,333
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,204
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,445
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,249
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,259
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,0,56
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,264
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,779
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,97
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,342
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,204
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,251
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,251
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,33
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,0,1
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,405
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,202
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,39
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,0,47
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,428
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,0,82
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,77
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,130
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,0,47
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,0,143
