DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,0.5,3,0.8,0,168
WattsStrongatz,0.5,3,0.8,0,163
WattsStrongatz,0.5,3,0.8,0,212
WattsStrongatz,0.5,3,0.8,0,154
WattsStrongatz,0.5,3,0.8,0,241
WattsStrongatz,0.5,3,0.8,0,50
WattsStrongatz,0.5,3,0.8,0,3
WattsStrongatz,0.5,3,0.8,0,46
WattsStrongatz,0.5,3,0.8,0,110
WattsStrongatz,0.5,3,0.8,0,147
WattsStrongatz,0.5,3,0.8,0,31
WattsStrongatz,0.5,3,0.8,0,195
WattsStrongatz,0.5,3,0.8,0,154
WattsStrongatz,0.5,3,0.8,0,4
WattsStrongatz,0.5,3,0.8,0,69
WattsStrongatz,0.5,3,0.8,0,219
WattsStrongatz,0.5,3,0.8,0,54
WattsStrongatz,0.5,3,0.8,0,232
WattsStrongatz,0.5,3,0.8,0,173
WattsStrongatz,0.5,3,0.8,0,271
WattsStrongatz,0.5,3,0.8,0,113
WattsStrongatz,0.5,3,0.8,0,15
WattsStrongatz,0.5,3,0.8,0,227
WattsStrongatz,0.5,3,0.8,0,119
WattsStrongatz,0.5,3,0.8,0,130
WattsStrongatz,0.5,3,0.8,0,203
WattsStrongatz,0.5,3,0.8,0,98
WattsStrongatz,0.5,3,0.8,0,57
WattsStrongatz,0.5,3,0.8,0,263
WattsStrongatz,0.5,3,0.8,0,147
WattsStrongatz,0.5,3,0.8,0,65
WattsStrongatz,0.5,3,0.8,0,187
WattsStrongatz,0.5,3,0.8,0,204
WattsStrongatz,0.5,3,0.8,0,143
WattsStrongatz,0.5,3,0.8,0,159
WattsStrongatz,0.5,3,0.8,0,46
WattsStrongatz,0.5,3,0.8,0,90
WattsStrongatz,0.5,3,0.8,0,112
WattsStrongatz,0.5,3,0.8,0,131
WattsStrongatz,0.5,3,0.8,0,275
WattsStrongatz,0.5,3,0.8,0,100
WattsStrongatz,0.5,3,0.8,0,227
WattsStrongatz,0.5,3,0.8,0,44
WattsStrongatz,0.5,3,0.8,0,27
WattsStrongatz,0.5,3,0.8,0,207
WattsStrongatz,0.5,3,0.8,0,207
WattsStrongatz,0.5,3,0.8,0,263
WattsStrongatz,0.5,3,0.8,0,132
WattsStrongatz,0.5,3,0.8,0,1
WattsStrongatz,0.5,3,0.8,0,197
WattsStrongatz,0.5,3,0.8,0,83
WattsStrongatz,0.5,3,0.8,0,113
WattsStrongatz,0.5,3,0.8,0,102
WattsStrongatz,0.5,3,0.8,0,29
WattsStrongatz,0.5,3,0.8,0,345
WattsStrongatz,0.5,3,0.8,0,36
WattsStrongatz,0.5,3,0.8,0,178
WattsStrongatz,0.5,3,0.8,0,271
WattsStrongatz,0.5,3,0.8,0,202
WattsStrongatz,0.5,3,0.8,0,260
WattsStrongatz,0.5,3,0.8,0,87
WattsStrongatz,0.5,3,0.8,0,42
WattsStrongatz,0.5,3,0.8,0,97
WattsStrongatz,0.5,3,0.8,0,129
WattsStrongatz,0.5,3,0.8,0,88
WattsStrongatz,0.5,3,0.8,0,108
WattsStrongatz,0.5,3,0.8,0,154
WattsStrongatz,0.5,3,0.8,0,1
WattsStrongatz,0.5,3,0.8,0,75
WattsStrongatz,0.5,3,0.8,0,7
WattsStrongatz,0.5,3,0.8,0,179
WattsStrongatz,0.5,3,0.8,0,161
WattsStrongatz,0.5,3,0.8,0,10
WattsStrongatz,0.5,3,0.8,0,157
WattsStrongatz,0.5,3,0.8,0,3
WattsStrongatz,0.5,3,0.8,0,246
WattsStrongatz,0.5,3,0.8,0,95
WattsStrongatz,0.5,3,0.8,0,115
WattsStrongatz,0.5,3,0.8,0,48
WattsStrongatz,0.5,3,0.8,0,210
WattsStrongatz,0.5,3,0.8,0,112
WattsStrongatz,0.5,3,0.8,0,229
WattsStrongatz,0.5,3,0.8,0,286
WattsStrongatz,0.5,3,0.8,0,48
WattsStrongatz,0.5,3,0.8,0,88
WattsStrongatz,0.5,3,0.8,0,142
WattsStrongatz,0.5,3,0.8,0,31
WattsStrongatz,0.5,3,0.8,0,202
WattsStrongatz,0.5,3,0.8,0,96
WattsStrongatz,0.5,3,0.8,0,133
WattsStrongatz,0.5,3,0.8,0,20
WattsStrongatz,0.5,3,0.8,0,198
WattsStrongatz,0.5,3,0.8,0,72
WattsStrongatz,0.5,3,0.8,0,160
WattsStrongatz,0.5,3,0.8,0,214
WattsStrongatz,0.5,3,0.8,0,87
WattsStrongatz,0.5,3,0.8,0,80
WattsStrongatz,0.5,3,0.8,0,82
WattsStrongatz,0.5,3,0.8,0,115
WattsStrongatz,0.5,3,0.8,0,3
WattsStrongatz,0.5,3,0.8,0,87
WattsStrongatz,0.5,3,0.8,0,86
WattsStrongatz,0.5,3,0.8,0,165
WattsStrongatz,0.5,3,0.8,0,103
WattsStrongatz,0.5,3,0.8,0,120
WattsStrongatz,0.5,3,0.8,0,54
WattsStrongatz,0.5,3,0.8,0,116
WattsStrongatz,0.5,3,0.8,0,108
WattsStrongatz,0.5,3,0.8,0,22
WattsStrongatz,0.5,3,0.8,0,80
WattsStrongatz,0.5,3,0.8,0,1
WattsStrongatz,0.5,3,0.8,0,37
WattsStrongatz,0.5,3,0.8,0,112
WattsStrongatz,0.5,3,0.8,0,372
WattsStrongatz,0.5,3,0.8,0,246
WattsStrongatz,0.5,3,0.8,0,192
WattsStrongatz,0.5,3,0.8,0,57
WattsStrongatz,0.5,3,0.8,0,26
WattsStrongatz,0.5,3,0.8,0,49
WattsStrongatz,0.5,3,0.8,0,85
WattsStrongatz,0.5,3,0.8,0,210
WattsStrongatz,0.5,3,0.8,0,21
WattsStrongatz,0.5,3,0.8,0,184
WattsStrongatz,0.5,3,0.8,0,201
WattsStrongatz,0.5,3,0.8,0,10
WattsStrongatz,0.5,3,0.8,0,164
WattsStrongatz,0.5,3,0.8,0,84
WattsStrongatz,0.5,3,0.8,0,130
WattsStrongatz,0.5,3,0.8,0,27
WattsStrongatz,0.5,3,0.8,0,25
WattsStrongatz,0.5,3,0.8,0,74
WattsStrongatz,0.5,3,0.8,0,152
WattsStrongatz,0.5,3,0.8,0,31
WattsStrongatz,0.5,3,0.8,0,165
WattsStrongatz,0.5,3,0.8,0,169
WattsStrongatz,0.5,3,0.8,0,1
WattsStrongatz,0.5,3,0.8,0,72
WattsStrongatz,0.5,3,0.8,0,245
WattsStrongatz,0.5,3,0.8,0,3
WattsStrongatz,0.5,3,0.8,0,215
WattsStrongatz,0.5,3,0.8,0,165
WattsStrongatz,0.5,3,0.8,0,225
WattsStrongatz,0.5,3,0.8,0,152
WattsStrongatz,0.5,3,0.8,0,9
WattsStrongatz,0.5,3,0.8,0,58
WattsStrongatz,0.5,3,0.8,0,136
WattsStrongatz,0.5,3,0.8,0,236
WattsStrongatz,0.5,3,0.8,0,104
WattsStrongatz,0.5,3,0.8,0,127
WattsStrongatz,0.5,3,0.8,0,256
WattsStrongatz,0.5,3,0.8,0,69
WattsStrongatz,0.5,3,0.8,0,62
WattsStrongatz,0.5,3,0.8,0,134
WattsStrongatz,0.5,3,0.8,0,221
WattsStrongatz,0.5,3,0.8,0,78
WattsStrongatz,0.5,3,0.8,0,64
WattsStrongatz,0.5,3,0.8,0,63
WattsStrongatz,0.5,3,0.8,0,28
WattsStrongatz,0.5,3,0.8,0,75
WattsStrongatz,0.5,3,0.8,0,49
WattsStrongatz,0.5,3,0.8,0,57
WattsStrongatz,0.5,3,0.8,0,215
WattsStrongatz,0.5,3,0.8,0,92
WattsStrongatz,0.5,3,0.8,0,65
WattsStrongatz,0.5,3,0.8,0,193
WattsStrongatz,0.5,3,0.8,0,20
WattsStrongatz,0.5,3,0.8,0,36
WattsStrongatz,0.5,3,0.8,0,46
WattsStrongatz,0.5,3,0.8,0,269
WattsStrongatz,0.5,3,0.8,0,27
WattsStrongatz,0.5,3,0.8,0,240
WattsStrongatz,0.5,3,0.8,0,65
WattsStrongatz,0.5,3,0.8,0,155
WattsStrongatz,0.5,3,0.8,0,209
WattsStrongatz,0.5,3,0.8,0,135
WattsStrongatz,0.5,3,0.8,0,109
WattsStrongatz,0.5,3,0.8,0,273
WattsStrongatz,0.5,3,0.8,0,164
WattsStrongatz,0.5,3,0.8,0,220
WattsStrongatz,0.5,3,0.8,0,284
WattsStrongatz,0.5,3,0.8,0,267
WattsStrongatz,0.5,3,0.8,0,22
WattsStrongatz,0.5,3,0.8,0,202
