DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,127
BarabasiAlbert,200,0.01000,1.4,3,0.8,0,1,37
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,153
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,15
BarabasiAlbert,200,0.01000,1.4,2,0.8,0,1,4
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,5
BarabasiAlbert,200,0.01000,1.4,2,0.8,0,1,1
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,31
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,3
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,67
BarabasiAlbert,200,0.01000,1.4,2,0.8,0,1,11
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,183
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,139
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,196
BarabasiAlbert,200,0.01000,1.4,2,0.8,0,1,7
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,26
BarabasiAlbert,200,0.01000,1.4,3,0.8,0,1,10
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,12
BarabasiAlbert,200,0.01000,1.4,5,0.8,0,1,84
BarabasiAlbert,200,0.01000,1.4,5,0.8,0,1,53
BarabasiAlbert,200,0.01000,1.4,3,0.8,0,1,12
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,346
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,196
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,22
BarabasiAlbert,200,0.01000,1.4,5,0.8,0,1,15
BarabasiAlbert,200,0.01000,1.4,5,0.8,0,1,188
BarabasiAlbert,200,0.01000,1.4,-1,0.8,0,1,296
BarabasiAlbert,200,0.01000,1.4,2,0.8,0,1,4
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,13
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,11
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,4
BarabasiAlbert,200,0.01000,1.4,5,0.8,0,1,34
BarabasiAlbert,200,0.01000,1.4,3,0.8,0,1,24
BarabasiAlbert,200,0.01000,1.4,4,0.8,0,1,12
