DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,374
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,22
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,69
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,124
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,55
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,15
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,52
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,52
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,106
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,15
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,42
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,162
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,99
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,12
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,289
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,236
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,238
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,75
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,35
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,2245
BarabasiAlbert,200,0.01000,1.9,2,0.8,0,1,5
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,20
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,9
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,586
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,725
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,160
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,272
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,147
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,289
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,6
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,307
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,80
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,11
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,275
BarabasiAlbert,200,0.01000,1.9,5,0.8,0,1,63
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,299
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,71
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,33
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,8
BarabasiAlbert,200,0.01000,1.9,3,0.8,0,1,5
BarabasiAlbert,200,0.01000,1.9,2,0.8,0,1,49
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,331
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,63
BarabasiAlbert,200,0.01000,1.9,4,0.8,0,1,62
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,36
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,93
BarabasiAlbert,200,0.01000,1.9,-1,0.8,0,1,377
