DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,63
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,31
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,33
BarabasiAlbert,200,0.01000,1.2,3,0.8,0,1,38
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,52
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,324
BarabasiAlbert,200,0.01000,1.2,5,0.8,0,1,30
BarabasiAlbert,200,0.01000,1.2,5,0.8,0,1,28
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,46
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,16
BarabasiAlbert,200,0.01000,1.2,5,0.8,0,1,334
BarabasiAlbert,200,0.01000,1.2,3,0.8,0,1,4
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,205
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,276
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,568
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,12
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,29
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,314
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,31
BarabasiAlbert,200,0.01000,1.2,2,0.8,0,1,2
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,10
BarabasiAlbert,200,0.01000,1.2,3,0.8,0,1,31
BarabasiAlbert,200,0.01000,1.2,3,0.8,0,1,26
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,254
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,176
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,103
BarabasiAlbert,200,0.01000,1.2,5,0.8,0,1,50
BarabasiAlbert,200,0.01000,1.2,-1,0.8,0,1,111
BarabasiAlbert,200,0.01000,1.2,4,0.8,0,1,12
