DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,207
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,64
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,162
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,94
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,247
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,432
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,505
BarabasiAlbert,200,0.01000,1.6,3,0.8,0,1,73
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,22
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,466
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,189
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,45
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,8
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,19
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,103
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,145
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,18
BarabasiAlbert,200,0.01000,1.6,3,0.8,0,1,3
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,51
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,173
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,413
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,21
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,70
BarabasiAlbert,200,0.01000,1.6,3,0.8,0,1,11
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,184
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,575
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,158
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,11
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,147
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,282
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,13
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,42
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,26
BarabasiAlbert,200,0.01000,1.6,2,0.8,0,1,6
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,30
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,93
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,37
BarabasiAlbert,200,0.01000,1.6,2,0.8,0,1,4
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,43
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,184
BarabasiAlbert,200,0.01000,1.6,3,0.8,0,1,15
BarabasiAlbert,200,0.01000,1.6,3,0.8,0,1,2
BarabasiAlbert,200,0.01000,1.6,4,0.8,0,1,18
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,32
BarabasiAlbert,200,0.01000,1.6,3,0.8,0,1,377
BarabasiAlbert,200,0.01000,1.6,5,0.8,0,1,261
BarabasiAlbert,200,0.01000,1.6,-1,0.8,0,1,78
