DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,188
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,41
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,91
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,21
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,56
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,72
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,297
BarabasiAlbert,200,0.01000,0.8,1,0.8,0,1,11
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,46
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,210
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,16
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,67
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,53
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,212
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,136
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,6
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,15
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,19
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,127
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,129
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,88
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,126
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,170
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,98
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,4
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,35
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,11
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,116
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,290
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,11
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,33
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,203
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,115
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,166
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,12
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,33
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,20
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,26
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,17
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,2
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,19
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,39
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,19
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,33
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,19
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,298
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,43
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,22
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,60
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,52
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,23
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,79
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,27
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,32
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,159
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,318
BarabasiAlbert,200,0.01000,0.8,1,0.8,0,1,7
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,68
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,42
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,112
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,106
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,202
BarabasiAlbert,200,0.01000,0.8,0,0.8,0,1,0
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,76
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,249
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,204
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,253
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,22
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,187
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,70
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,89
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,200
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,63
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,171
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,17
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,269
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,17
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,121
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,49
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,15
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,5
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,14
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,77
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,4
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,44
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,98
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,26
BarabasiAlbert,200,0.01000,0.8,4,0.8,0,1,87
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,43
BarabasiAlbert,200,0.01000,0.8,3,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,92
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,125
BarabasiAlbert,200,0.01000,0.8,2,0.8,0,1,32
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,108
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,88
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,204
BarabasiAlbert,200,0.01000,0.8,-1,0.8,0,1,86
BarabasiAlbert,200,0.01000,0.8,5,0.8,0,1,14
