DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,539
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,191
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,232
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,225
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,225
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,157
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,98
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,100
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,113
BarabasiAlbert,200,0.01000,0.3,2,0.8,0,1,65
BarabasiAlbert,200,0.01000,0.3,2,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,93
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,178
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,82
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,206
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,122
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,252
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,333
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,154
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,326
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,331
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,193
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,231
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,212
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,87
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,2
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,121
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,30
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,19
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,2
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,424
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,36
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,416
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,197
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,113
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,179
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,215
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,163
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,163
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,16
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,69
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,268
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,8
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,263
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,329
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,287
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,179
BarabasiAlbert,200,0.01000,0.3,2,0.8,0,1,20
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,43
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,283
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,56
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,4
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,225
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,57
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,24
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,182
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,84
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,15
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,18
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,401
BarabasiAlbert,200,0.01000,0.3,2,0.8,0,1,3
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,10
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,126
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,6
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,216
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,53
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,108
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,222
BarabasiAlbert,200,0.01000,0.3,3,0.8,0,1,220
BarabasiAlbert,200,0.01000,0.3,4,0.8,0,1,44
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,242
BarabasiAlbert,200,0.01000,0.3,5,0.8,0,1,72
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,121
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,172
BarabasiAlbert,200,0.01000,0.3,-1,0.8,0,1,17
