DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,2
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,257
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,137
BarabasiAlbert,200,0.09774,0.9,3,0.8,0,1,195
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,99
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,206
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,74
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,219
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,122
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,82
BarabasiAlbert,200,0.09774,0.9,3,0.8,0,1,176
BarabasiAlbert,200,0.09774,0.9,3,0.8,0,1,90
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,213
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,61
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,204
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,150
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,49
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,181
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,167
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,117
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,126
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,126
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,170
BarabasiAlbert,200,0.09774,0.9,3,0.8,0,1,92
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,101
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,166
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,12
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,180
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,55
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,168
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,107
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,13
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,213
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,114
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,204
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,99
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,61
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,187
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,17
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,103
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,224
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,184
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,1
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,63
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,21
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,77
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,67
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,251
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,31
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,58
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,30
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,197
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,223
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,234
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,90
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,195
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,141
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,66
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,57
BarabasiAlbert,200,0.09774,0.9,3,0.8,0,1,137
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,92
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,74
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,75
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,33
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,62
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,49
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,36
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,3
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,40
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,132
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,11
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,19
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,126
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,1
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,1
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,109
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,68
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,210
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,12
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,82
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,59
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,82
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,175
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,13
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,180
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,145
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,160
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,19
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,86
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,12
BarabasiAlbert,200,0.09774,0.9,1,0.8,0,1,112
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,106
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,25
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,228
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,78
BarabasiAlbert,200,0.09774,0.9,3,0.8,0,1,54
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,96
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,27
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,191
BarabasiAlbert,200,0.09774,0.9,2,0.8,0,1,162
