DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,104
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,19
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,58
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,54
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,191
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,89
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,85
BarabasiAlbert,200,0.09774,1.4,1,0.8,0,1,77
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,50
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,62
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,120
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,77
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,32
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,129
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,8
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,238
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,84
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,43
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,77
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,143
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,124
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,199
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,74
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,174
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,167
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,139
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,68
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,177
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,212
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,39
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,72
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,213
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,101
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,34
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,76
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,196
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,266
BarabasiAlbert,200,0.09774,1.4,3,0.8,0,1,142
BarabasiAlbert,200,0.09774,1.4,1,0.8,0,1,162
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,68
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,217
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,55
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,144
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,5
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,17
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,98
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,51
BarabasiAlbert,200,0.09774,1.4,1,0.8,0,1,23
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,121
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,127
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,175
BarabasiAlbert,200,0.09774,1.4,1,0.8,0,1,41
BarabasiAlbert,200,0.09774,1.4,2,0.8,0,1,35
