DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,0.01282,1.8,3,0.8,0,0,399
Tree,200,0.01282,1.8,3,0.8,0,0,322
Tree,200,0.01282,1.8,3,0.8,0,0,138
Tree,200,0.01282,1.8,3,0.8,0,0,273
Tree,200,0.01282,1.8,3,0.8,0,0,17
Tree,200,0.01282,1.8,3,0.8,0,0,351
Tree,200,0.01282,1.8,3,0.8,0,0,842
Tree,200,0.01282,1.8,3,0.8,0,0,326
Tree,200,0.01282,1.8,2,0.8,0,0,142
Tree,200,0.01282,1.8,3,0.8,0,0,190
Tree,200,0.01282,1.8,3,0.8,0,0,87
Tree,200,0.01282,1.8,3,0.8,0,0,127
Tree,200,0.01282,1.8,3,0.8,0,0,42
Tree,200,0.01282,1.8,3,0.8,0,0,138
Tree,200,0.01282,1.8,3,0.8,0,0,190
Tree,200,0.01282,1.8,2,0.8,0,0,13
Tree,200,0.01282,1.8,2,0.8,0,0,156
Tree,200,0.01282,1.8,3,0.8,0,0,238
Tree,200,0.01282,1.8,3,0.8,0,0,291
Tree,200,0.01282,1.8,3,0.8,0,0,73
Tree,200,0.01282,1.8,3,0.8,0,0,31
Tree,200,0.01282,1.8,3,0.8,0,0,218
Tree,200,0.01282,1.8,3,0.8,0,0,591
Tree,200,0.01282,1.8,3,0.8,0,0,64
Tree,200,0.01282,1.8,2,0.8,0,0,255
Tree,200,0.01282,1.8,3,0.8,0,0,361
Tree,200,0.01282,1.8,3,0.8,0,0,87
Tree,200,0.01282,1.8,3,0.8,0,0,29
Tree,200,0.01282,1.8,3,0.8,0,0,464
Tree,200,0.01282,1.8,3,0.8,0,0,512
Tree,200,0.01282,1.8,3,0.8,0,0,141
Tree,200,0.01282,1.8,2,0.8,0,0,170
Tree,200,0.01282,1.8,3,0.8,0,0,161
Tree,200,0.01282,1.8,3,0.8,0,0,377
Tree,200,0.01282,1.8,3,0.8,0,0,326
Tree,200,0.01282,1.8,3,0.8,0,0,102
Tree,200,0.01282,1.8,3,0.8,0,0,263
