DataSet,NodeCount,GoalCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,5,0.01282,-0.4,3,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,6
Tree,200,5,0.01282,-0.4,2.4,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,2
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,2
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,4
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,8
Tree,200,5,0.01282,-0.4,3,0.8,0,1,4
Tree,200,5,0.01282,-0.4,3,0.8,0,1,72
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,3
Tree,200,5,0.01282,-0.4,3,0.8,0,1,5
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,20
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,9
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,5
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,3
Tree,200,5,0.01282,-0.4,3,0.8,0,1,4
Tree,200,5,0.01282,-0.4,3,0.8,0,1,29
Tree,200,5,0.01282,-0.4,3,0.8,0,1,11
Tree,200,5,0.01282,-0.4,3,0.8,0,1,3
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,4
Tree,200,5,0.01282,-0.4,3,0.8,0,1,3
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,6
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,14
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,5
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,35
Tree,200,5,0.01282,-0.4,3,0.8,0,1,2
Tree,200,5,0.01282,-0.4,2.4,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,1
Tree,200,5,0.01282,-0.4,3,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,3
Tree,200,5,0.01282,-0.4,2.6,0.8,0,1,1
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,3
Tree,200,5,0.01282,-0.4,2.8,0.8,0,1,1
