DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,82
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,81
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,11
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,72
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,20
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,41
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,28
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,25
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,10
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,8
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,33
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,26
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,30
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,85
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,13
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,135
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,13
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,5
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,17
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,10
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,39
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,12
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,81
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,41
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,129
WattsStrogatz,200,0.03015,1.6,5,0.8,0,0.5,29
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,57
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,36
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,53
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,35
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,156
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,8
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,1
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,15
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,176
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,8
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,103
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,5
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,18
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,172
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,165
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,19
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,46
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,18
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,83
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,1
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,26
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,18
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,153
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,24
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,17
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,44
WattsStrogatz,200,0.03015,1.6,2,0.8,0,0.5,59
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,31
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,18
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,76
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,198
WattsStrogatz,200,0.03015,1.6,4,0.8,0,0.5,16
WattsStrogatz,200,0.03015,1.6,3,0.8,0,0.5,46
