DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,482
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,84
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,0.25,36
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,36
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,173
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,44
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.25,130
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.25,124
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,71
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,98
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,55
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,115
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,2
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,68
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,7
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,192
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,744
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,35
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,10
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,275
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.25,320
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,68
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,124
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,302
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,105
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,62
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,86
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,47
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,28
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,216
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,10
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,93
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,5
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,282
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,8
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,54
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,169
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,29
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,0.25,13
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,261
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,626
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,542
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,1057
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,354
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,54
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,213
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,0.25,1
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,114
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,5
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,79
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,27
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,4
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,48
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,141
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,154
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,38
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,142
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,64
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,39
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,192
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,19
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,178
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,2
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,52
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,42
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,66
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,1045
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,26
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,0.25,1
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,2425
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,129
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,33
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,449
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,383
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,44
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,317
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,42
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,467
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.25,60
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,17
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,4
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,107
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,5
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,875
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,275
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,45
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,200
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,321
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,163
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.25,48
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.25,50
