DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,3013
WattsStrogatz,0.8,1,0.8,0,3
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,3
WattsStrogatz,0.8,1,0.8,0,5
WattsStrogatz,0.8,1,0.8,0,51
WattsStrogatz,0.8,1,0.8,0,117
WattsStrogatz,0.8,1,0.8,0,11
WattsStrogatz,0.8,1,0.8,0,524
WattsStrogatz,0.8,1,0.8,0,2512
WattsStrogatz,0.8,1,0.8,0,308
WattsStrogatz,0.8,1,0.8,0,17
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,10881
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,25
WattsStrogatz,0.8,1,0.8,0,297
WattsStrogatz,0.8,1,0.8,0,3956
WattsStrogatz,0.8,1,0.8,0,2002
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,4
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,426
WattsStrogatz,0.8,1,0.8,0,286
WattsStrogatz,0.8,1,0.8,0,3
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,144
WattsStrogatz,0.8,1,0.8,0,23
WattsStrogatz,0.8,1,0.8,0,16
WattsStrogatz,0.8,1,0.8,0,2086
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,2
WattsStrogatz,0.8,1,0.8,0,29
WattsStrogatz,0.8,1,0.8,0,5
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,2540
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,31
WattsStrogatz,0.8,1,0.8,0,176
WattsStrogatz,0.8,1,0.8,0,74
WattsStrogatz,0.8,1,0.8,0,3
WattsStrogatz,0.8,1,0.8,0,13
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,1
WattsStrogatz,0.8,1,0.8,0,1116
WattsStrogatz,0.8,1,0.8,0,2
