DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,0.7,2,0.8,0,28
WattsStrongatz,0.7,2,0.8,0,217
WattsStrongatz,0.7,2,0.8,0,6
WattsStrongatz,0.7,2,0.8,0,220
WattsStrongatz,0.7,2,0.8,0,7
WattsStrongatz,0.7,2,0.8,0,215
WattsStrongatz,0.7,2,0.8,0,20
WattsStrongatz,0.7,2,0.8,0,121
WattsStrongatz,0.7,2,0.8,0,193
WattsStrongatz,0.7,2,0.8,0,46
WattsStrongatz,0.7,2,0.8,0,188
WattsStrongatz,0.7,2,0.8,0,85
WattsStrongatz,0.7,2,0.8,0,157
WattsStrongatz,0.7,2,0.8,0,7
WattsStrongatz,0.7,2,0.8,0,244
WattsStrongatz,0.7,2,0.8,0,40
WattsStrongatz,0.7,2,0.8,0,264
WattsStrongatz,0.7,2,0.8,0,55
WattsStrongatz,0.7,2,0.8,0,80
WattsStrongatz,0.7,2,0.8,0,174
WattsStrongatz,0.7,2,0.8,0,79
WattsStrongatz,0.7,2,0.8,0,66
WattsStrongatz,0.7,2,0.8,0,155
WattsStrongatz,0.7,2,0.8,0,150
WattsStrongatz,0.7,2,0.8,0,129
WattsStrongatz,0.7,2,0.8,0,33
WattsStrongatz,0.7,2,0.8,0,106
WattsStrongatz,0.7,2,0.8,0,136
WattsStrongatz,0.7,2,0.8,0,218
WattsStrongatz,0.7,2,0.8,0,210
WattsStrongatz,0.7,2,0.8,0,137
WattsStrongatz,0.7,2,0.8,0,151
WattsStrongatz,0.7,2,0.8,0,85
WattsStrongatz,0.7,2,0.8,0,130
WattsStrongatz,0.7,2,0.8,0,127
WattsStrongatz,0.7,2,0.8,0,13
WattsStrongatz,0.7,2,0.8,0,218
WattsStrongatz,0.7,2,0.8,0,158
WattsStrongatz,0.7,2,0.8,0,215
WattsStrongatz,0.7,2,0.8,0,232
WattsStrongatz,0.7,2,0.8,0,153
WattsStrongatz,0.7,2,0.8,0,37
WattsStrongatz,0.7,2,0.8,0,190
WattsStrongatz,0.7,2,0.8,0,136
WattsStrongatz,0.7,2,0.8,0,165
WattsStrongatz,0.7,2,0.8,0,17
WattsStrongatz,0.7,2,0.8,0,37
