DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,1.2,2,0.8,0,113
WattsStrongatz,1.2,2,0.8,0,100
WattsStrongatz,1.2,2,0.8,0,70
WattsStrongatz,1.2,2,0.8,0,302
WattsStrongatz,1.2,2,0.8,0,239
WattsStrongatz,1.2,2,0.8,0,7
WattsStrongatz,1.2,2,0.8,0,26
WattsStrongatz,1.2,2,0.8,0,140
WattsStrongatz,1.2,2,0.8,0,286
WattsStrongatz,1.2,2,0.8,0,236
WattsStrongatz,1.2,2,0.8,0,64
WattsStrongatz,1.2,2,0.8,0,238
WattsStrongatz,1.2,2,0.8,0,5
WattsStrongatz,1.2,2,0.8,0,258
WattsStrongatz,1.2,2,0.8,0,109
WattsStrongatz,1.2,2,0.8,0,117
WattsStrongatz,1.2,2,0.8,0,22
WattsStrongatz,1.2,2,0.8,0,24
WattsStrongatz,1.2,2,0.8,0,88
WattsStrongatz,1.2,2,0.8,0,75
WattsStrongatz,1.2,2,0.8,0,225
WattsStrongatz,1.2,2,0.8,0,37
WattsStrongatz,1.2,2,0.8,0,110
WattsStrongatz,1.2,2,0.8,0,157
WattsStrongatz,1.2,2,0.8,0,102
WattsStrongatz,1.2,2,0.8,0,240
WattsStrongatz,1.2,2,0.8,0,7
WattsStrongatz,1.2,2,0.8,0,67
WattsStrongatz,1.2,2,0.8,0,4
WattsStrongatz,1.2,2,0.8,0,157
WattsStrongatz,1.2,2,0.8,0,240
WattsStrongatz,1.2,2,0.8,0,39
WattsStrongatz,1.2,2,0.8,0,170
WattsStrongatz,1.2,2,0.8,0,173
WattsStrongatz,1.2,2,0.8,0,191
WattsStrongatz,1.2,2,0.8,0,248
WattsStrongatz,1.2,2,0.8,0,43
WattsStrongatz,1.2,2,0.8,0,205
WattsStrongatz,1.2,2,0.8,0,158
WattsStrongatz,1.2,2,0.8,0,100
WattsStrongatz,1.2,2,0.8,0,110
WattsStrongatz,1.2,2,0.8,0,194
WattsStrongatz,1.2,2,0.8,0,29
WattsStrongatz,1.2,2,0.8,0,169
WattsStrongatz,1.2,2,0.8,0,227
WattsStrongatz,1.2,2,0.8,0,5
WattsStrongatz,1.2,2,0.8,0,118
WattsStrongatz,1.2,2,0.8,0,292
WattsStrongatz,1.2,2,0.8,0,62
WattsStrongatz,1.2,2,0.8,0,90
WattsStrongatz,1.2,2,0.8,0,81
WattsStrongatz,1.2,2,0.8,0,173
WattsStrongatz,1.2,2,0.8,0,178
WattsStrongatz,1.2,2,0.8,0,187
WattsStrongatz,1.2,2,0.8,0,13
WattsStrongatz,1.2,2,0.8,0,180
WattsStrongatz,1.2,2,0.8,0,72
WattsStrongatz,1.2,2,0.8,0,30
WattsStrongatz,1.2,2,0.8,0,122
WattsStrongatz,1.2,2,0.8,0,123
WattsStrongatz,1.2,2,0.8,0,105
WattsStrongatz,1.2,2,0.8,0,220
WattsStrongatz,1.2,2,0.8,0,76
WattsStrongatz,1.2,2,0.8,0,231
WattsStrongatz,1.2,2,0.8,0,169
WattsStrongatz,1.2,2,0.8,0,108
WattsStrongatz,1.2,2,0.8,0,84
WattsStrongatz,1.2,2,0.8,0,224
WattsStrongatz,1.2,2,0.8,0,7
WattsStrongatz,1.2,2,0.8,0,44
WattsStrongatz,1.2,2,0.8,0,42
WattsStrongatz,1.2,2,0.8,0,154
WattsStrongatz,1.2,2,0.8,0,269
WattsStrongatz,1.2,2,0.8,0,24
WattsStrongatz,1.2,2,0.8,0,200
WattsStrongatz,1.2,2,0.8,0,5
WattsStrongatz,1.2,2,0.8,0,201
WattsStrongatz,1.2,2,0.8,0,239
WattsStrongatz,1.2,2,0.8,0,56
WattsStrongatz,1.2,2,0.8,0,268
WattsStrongatz,1.2,2,0.8,0,240
WattsStrongatz,1.2,2,0.8,0,95
WattsStrongatz,1.2,2,0.8,0,29
WattsStrongatz,1.2,2,0.8,0,153
WattsStrongatz,1.2,2,0.8,0,72
WattsStrongatz,1.2,2,0.8,0,10
WattsStrongatz,1.2,2,0.8,0,206
WattsStrongatz,1.2,2,0.8,0,107
WattsStrongatz,1.2,2,0.8,0,167
WattsStrongatz,1.2,2,0.8,0,213
WattsStrongatz,1.2,2,0.8,0,22
WattsStrongatz,1.2,2,0.8,0,125
WattsStrongatz,1.2,2,0.8,0,1
WattsStrongatz,1.2,2,0.8,0,18
WattsStrongatz,1.2,2,0.8,0,264
