DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,1.7,2,0.8,0,29
WattsStrongatz,1.7,2,0.8,0,218
WattsStrongatz,1.7,2,0.8,0,187
WattsStrongatz,1.7,2,0.8,0,159
WattsStrongatz,1.7,2,0.8,0,115
WattsStrongatz,1.7,2,0.8,0,102
WattsStrongatz,1.7,2,0.8,0,126
WattsStrongatz,1.7,2,0.8,0,161
WattsStrongatz,1.7,2,0.8,0,12
WattsStrongatz,1.7,2,0.8,0,21
WattsStrongatz,1.7,2,0.8,0,100
WattsStrongatz,1.7,2,0.8,0,56
WattsStrongatz,1.7,2,0.8,0,143
WattsStrongatz,1.7,2,0.8,0,120
WattsStrongatz,1.7,2,0.8,0,243
WattsStrongatz,1.7,2,0.8,0,122
WattsStrongatz,1.7,2,0.8,0,219
WattsStrongatz,1.7,2,0.8,0,168
WattsStrongatz,1.7,2,0.8,0,79
WattsStrongatz,1.7,2,0.8,0,87
WattsStrongatz,1.7,2,0.8,0,215
WattsStrongatz,1.7,2,0.8,0,179
WattsStrongatz,1.7,2,0.8,0,25
WattsStrongatz,1.7,2,0.8,0,92
WattsStrongatz,1.7,2,0.8,0,41
WattsStrongatz,1.7,2,0.8,0,265
WattsStrongatz,1.7,2,0.8,0,180
WattsStrongatz,1.7,2,0.8,0,105
WattsStrongatz,1.7,2,0.8,0,20
WattsStrongatz,1.7,2,0.8,0,218
WattsStrongatz,1.7,2,0.8,0,281
WattsStrongatz,1.7,2,0.8,0,60
WattsStrongatz,1.7,2,0.8,0,95
WattsStrongatz,1.7,2,0.8,0,18
WattsStrongatz,1.7,2,0.8,0,124
WattsStrongatz,1.7,2,0.8,0,171
WattsStrongatz,1.7,2,0.8,0,216
WattsStrongatz,1.7,2,0.8,0,50
WattsStrongatz,1.7,2,0.8,0,203
WattsStrongatz,1.7,2,0.8,0,152
WattsStrongatz,1.7,2,0.8,0,150
WattsStrongatz,1.7,2,0.8,0,41
WattsStrongatz,1.7,2,0.8,0,119
WattsStrongatz,1.7,2,0.8,0,154
WattsStrongatz,1.7,2,0.8,0,107
WattsStrongatz,1.7,2,0.8,0,180
WattsStrongatz,1.7,2,0.8,0,160
WattsStrongatz,1.7,2,0.8,0,34
WattsStrongatz,1.7,2,0.8,0,211
