DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
WattsStrongatz,0.3,2,0.8,0,58
WattsStrongatz,0.3,2,0.8,0,202
WattsStrongatz,0.3,2,0.8,0,200
WattsStrongatz,0.3,2,0.8,0,109
WattsStrongatz,0.3,2,0.8,0,80
WattsStrongatz,0.3,2,0.8,0,66
WattsStrongatz,0.3,2,0.8,0,185
WattsStrongatz,0.3,2,0.8,0,72
WattsStrongatz,0.3,2,0.8,0,213
WattsStrongatz,0.3,2,0.8,0,127
WattsStrongatz,0.3,2,0.8,0,71
WattsStrongatz,0.3,2,0.8,0,208
WattsStrongatz,0.3,2,0.8,0,133
WattsStrongatz,0.3,2,0.8,0,166
WattsStrongatz,0.3,2,0.8,0,72
WattsStrongatz,0.3,2,0.8,0,102
WattsStrongatz,0.3,2,0.8,0,212
WattsStrongatz,0.3,2,0.8,0,5
WattsStrongatz,0.3,2,0.8,0,173
WattsStrongatz,0.3,2,0.8,0,153
WattsStrongatz,0.3,2,0.8,0,34
WattsStrongatz,0.3,2,0.8,0,210
WattsStrongatz,0.3,2,0.8,0,80
WattsStrongatz,0.3,2,0.8,0,195
WattsStrongatz,0.3,2,0.8,0,116
WattsStrongatz,0.3,2,0.8,0,65
WattsStrongatz,0.3,2,0.8,0,219
WattsStrongatz,0.3,2,0.8,0,182
WattsStrongatz,0.3,2,0.8,0,11
WattsStrongatz,0.3,2,0.8,0,231
WattsStrongatz,0.3,2,0.8,0,114
WattsStrongatz,0.3,2,0.8,0,45
WattsStrongatz,0.3,2,0.8,0,22
WattsStrongatz,0.3,2,0.8,0,218
WattsStrongatz,0.3,2,0.8,0,152
WattsStrongatz,0.3,2,0.8,0,183
WattsStrongatz,0.3,2,0.8,0,49
WattsStrongatz,0.3,2,0.8,0,22
WattsStrongatz,0.3,2,0.8,0,147
WattsStrongatz,0.3,2,0.8,0,160
WattsStrongatz,0.3,2,0.8,0,8
WattsStrongatz,0.3,2,0.8,0,147
WattsStrongatz,0.3,2,0.8,0,2
WattsStrongatz,0.3,2,0.8,0,15
WattsStrongatz,0.3,2,0.8,0,237
WattsStrongatz,0.3,2,0.8,0,149
WattsStrongatz,0.3,2,0.8,0,15
WattsStrongatz,0.3,2,0.8,0,42
WattsStrongatz,0.3,2,0.8,0,214
WattsStrongatz,0.3,2,0.8,0,246
WattsStrongatz,0.3,2,0.8,0,53
WattsStrongatz,0.3,2,0.8,0,98
WattsStrongatz,0.3,2,0.8,0,176
WattsStrongatz,0.3,2,0.8,0,1
WattsStrongatz,0.3,2,0.8,0,175
WattsStrongatz,0.3,2,0.8,0,72
WattsStrongatz,0.3,2,0.8,0,75
WattsStrongatz,0.3,2,0.8,0,97
WattsStrongatz,0.3,2,0.8,0,131
WattsStrongatz,0.3,2,0.8,0,117
WattsStrongatz,0.3,2,0.8,0,61
WattsStrongatz,0.3,2,0.8,0,143
WattsStrongatz,0.3,2,0.8,0,197
WattsStrongatz,0.3,2,0.8,0,195
WattsStrongatz,0.3,2,0.8,0,163
WattsStrongatz,0.3,2,0.8,0,205
WattsStrongatz,0.3,2,0.8,0,139
WattsStrongatz,0.3,2,0.8,0,91
WattsStrongatz,0.3,2,0.8,0,198
WattsStrongatz,0.3,2,0.8,0,204
WattsStrongatz,0.3,2,0.8,0,135
WattsStrongatz,0.3,2,0.8,0,7
WattsStrongatz,0.3,2,0.8,0,30
WattsStrongatz,0.3,2,0.8,0,213
WattsStrongatz,0.3,2,0.8,0,97
WattsStrongatz,0.3,2,0.8,0,94
WattsStrongatz,0.3,2,0.8,0,90
WattsStrongatz,0.3,2,0.8,0,178
WattsStrongatz,0.3,2,0.8,0,88
WattsStrongatz,0.3,2,0.8,0,5
WattsStrongatz,0.3,2,0.8,0,124
WattsStrongatz,0.3,2,0.8,0,223
WattsStrongatz,0.3,2,0.8,0,124
WattsStrongatz,0.3,2,0.8,0,170
WattsStrongatz,0.3,2,0.8,0,232
WattsStrongatz,0.3,2,0.8,0,16
WattsStrongatz,0.3,2,0.8,0,197
WattsStrongatz,0.3,2,0.8,0,71
WattsStrongatz,0.3,2,0.8,0,37
WattsStrongatz,0.3,2,0.8,0,27
WattsStrongatz,0.3,2,0.8,0,101
WattsStrongatz,0.3,2,0.8,0,217
WattsStrongatz,0.3,2,0.8,0,200
WattsStrongatz,0.3,2,0.8,0,201
WattsStrongatz,0.3,2,0.8,0,226
WattsStrongatz,0.3,2,0.8,0,161
WattsStrongatz,0.3,2,0.8,0,228
WattsStrongatz,0.3,2,0.8,0,167
WattsStrongatz,0.3,2,0.8,0,6
WattsStrongatz,0.3,2,0.8,0,70
WattsStrongatz,0.3,2,0.8,0,224
WattsStrongatz,0.3,2,0.8,0,187
WattsStrongatz,0.3,2,0.8,0,131
WattsStrongatz,0.3,2,0.8,0,180
WattsStrongatz,0.3,2,0.8,0,166
WattsStrongatz,0.3,2,0.8,0,57
WattsStrongatz,0.3,2,0.8,0,19
WattsStrongatz,0.3,2,0.8,0,117
WattsStrongatz,0.3,2,0.8,0,118
WattsStrongatz,0.3,2,0.8,0,97
WattsStrongatz,0.3,2,0.8,0,193
WattsStrongatz,0.3,2,0.8,0,161
WattsStrongatz,0.3,2,0.8,0,31
WattsStrongatz,0.3,2,0.8,0,123
WattsStrongatz,0.3,2,0.8,0,116
WattsStrongatz,0.3,2,0.8,0,153
WattsStrongatz,0.3,2,0.8,0,229
WattsStrongatz,0.3,2,0.8,0,138
WattsStrongatz,0.3,2,0.8,0,218
WattsStrongatz,0.3,2,0.8,0,183
WattsStrongatz,0.3,2,0.8,0,48
WattsStrongatz,0.3,2,0.8,0,146
WattsStrongatz,0.3,2,0.8,0,107
WattsStrongatz,0.3,2,0.8,0,229
WattsStrongatz,0.3,2,0.8,0,230
WattsStrongatz,0.3,2,0.8,0,248
WattsStrongatz,0.3,2,0.8,0,82
WattsStrongatz,0.3,2,0.8,0,34
WattsStrongatz,0.3,2,0.8,0,143
WattsStrongatz,0.3,2,0.8,0,176
WattsStrongatz,0.3,2,0.8,0,158
WattsStrongatz,0.3,2,0.8,0,3
WattsStrongatz,0.3,2,0.8,0,10
WattsStrongatz,0.3,2,0.8,0,12
WattsStrongatz,0.3,2,0.8,0,165
WattsStrongatz,0.3,2,0.8,0,72
WattsStrongatz,0.3,2,0.8,0,219
WattsStrongatz,0.3,2,0.8,0,162
WattsStrongatz,0.3,2,0.8,0,165
WattsStrongatz,0.3,2,0.8,0,90
WattsStrongatz,0.3,2,0.8,0,4
WattsStrongatz,0.3,2,0.8,0,132
