DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,32
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,7
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,247
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,52
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,4
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,15
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,32
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,2
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,264
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,3
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,8
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,124
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,114
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,90
BarabasiAlbert,200,0.01995,10.0,0,0.8,0.1,0.5,0
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,2
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,2
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,51
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,294
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,35
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,89
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,66
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,134
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,131
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,245
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,41
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,246
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,9
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,25
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,46
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,145
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,471
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,495
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,31
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,78
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,28
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,17
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,78
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,54
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,29
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,54
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,27
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,219
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,658
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,3
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,55
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,86
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,373
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,262
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,21
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,122
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,139
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,146
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,94
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,23
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,120
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,460
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,13
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,150
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,150
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,292
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,14
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,27
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,79
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,43
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,44
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,44
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,41
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,7
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,14
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,596
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,973
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,156
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,109
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,130
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,25
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,8
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,239
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,54
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,22
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,976
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,210
