DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,46
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,4,0.8,0,0.5,22
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,46
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,1
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,19
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,6
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,6
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,8
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,12
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,14
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,9
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,12
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,41
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,9
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,2
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,15
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,34
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,14
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,9
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,9
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,17
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,15
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,9
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,15
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,8
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,11
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,12
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,25
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,13
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,31
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,25
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,57
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,2
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,14
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,1
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,90
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,64
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,10
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,31
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,22
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,92
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,19
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,6
WattsStrogatz,200,0.04020,0.2,1,0.8,0,0.5,12
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,22
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,47
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,18
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,1
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,23
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,4,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,13
WattsStrogatz,200,0.04020,0.2,1,0.8,0,0.5,32
WattsStrogatz,200,0.04020,0.2,4,0.8,0,0.5,23
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,19
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,11
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,53
WattsStrogatz,200,0.04020,0.2,1,0.8,0,0.5,20
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,8
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,47
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,2
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,8
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,7
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,45
WattsStrogatz,200,0.04020,0.2,1,0.8,0,0.5,25
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,51
WattsStrogatz,200,0.04020,0.2,4,0.8,0,0.5,31
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,30
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,15
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,37
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,22
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,14
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,18
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,20
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,11
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,8
WattsStrogatz,200,0.04020,0.2,2,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,3
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,65
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,51
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,8
WattsStrogatz,200,0.04020,0.2,4,0.8,0,0.5,17
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,5
WattsStrogatz,200,0.04020,0.2,3,0.8,0,0.5,4
