DataSet,NodeCount,GoalCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,11
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,279
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,62
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,34
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,13
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,63
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,39
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,2
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,106
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,15
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,14
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,32
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,9
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,128
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,39
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,307
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,21
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,29
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,146
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,167
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,132
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,98
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,10
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,150
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,76
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,29
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,1
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,2
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,30
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,26
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,15
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,173
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,35
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,2
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,10
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,13
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,7
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,55
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,37
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,48
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,21
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,195
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,168
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,5
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,67
Tree,200,5,0.01282,10.0,2.2,0.8,0.1,0,16
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,228
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,10
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,23
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,91
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,26
Tree,200,5,0.01282,10.0,2.2,0.8,0.1,0,15
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,2
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,33
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,13
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,58
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,136
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,74
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,63
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,13
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,105
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,296
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,5
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,36
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,22
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,47
Tree,200,5,0.01282,10.0,2.6,0.8,0.1,0,2
Tree,200,5,0.01282,10.0,2.4,0.8,0.1,0,10
Tree,200,5,0.01282,10.0,3,0.8,0.1,0,100
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,36
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,37
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,63
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,24
Tree,200,5,0.01282,10.0,2.8,0.8,0.1,0,92
