DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,132
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,172
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,2918
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,281
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,889
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,463
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,558
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,75
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,1442
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,1642
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,715
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,159
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,554
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,392
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,1251
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,106
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,14
WattsStrogatz,200,0.03015,10.0,1,0.8,0.1,0,29
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,427
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,226
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,249
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,117
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,39
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,133
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,19
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,255
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,389
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,502
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,830
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,51
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,19
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,689
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,49
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,48
WattsStrogatz,200,0.03015,10.0,1,0.8,0.1,0,67
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,2051
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,284
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,329
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,712
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,391
WattsStrogatz,200,0.03015,10.0,1,0.8,0.1,0,1
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,26
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,1343
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,42
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,31
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,147
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,368
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,223
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,4349
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,215
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,43
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,222
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,70
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,217
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,679
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,4175
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,275
WattsStrogatz,200,0.03015,10.0,1,0.8,0.1,0,11
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,425
WattsStrogatz,200,0.03015,10.0,0,0.8,0.1,0,0
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,188
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,2169
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,49
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,200
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,292
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,20
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,247
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,27
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,1306
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,649
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,147
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,52
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,2645
WattsStrogatz,200,0.03015,10.0,1,0.8,0.1,0,19
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,732
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,55
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,15
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,18
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,1196
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,63
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,193
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,111
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,493
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,219
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,466
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,127
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,3820
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,114
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,137
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,290
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,143
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,44
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,142
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,185
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,18
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,228
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,526
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,732
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,8
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,25
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,884
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,701
WattsStrogatz,200,0.03015,10.0,2,0.8,0.1,0,127
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,975
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,308
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,2358
WattsStrogatz,200,0.03015,10.0,3,0.8,0.1,0,142
WattsStrogatz,200,0.03015,10.0,5,0.8,0.1,0,175
WattsStrogatz,200,0.03015,10.0,4,0.8,0.1,0,286
