DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,76
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,35
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,26
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,32
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,77
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,1
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,30
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,84
WattsStrogatz,200,0.02010,0.4,-1,0.8,0,0.5,3
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,20
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,3
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,32
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,40
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,46
WattsStrogatz,200,0.02010,0.4,-1,0.8,0,0.5,13
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,10
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,39
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,66
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,8
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,19
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,10
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,34
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,55
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,59
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,27
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,40
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,29
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,34
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,5
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,6
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,34
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,8
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,3
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,42
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,86
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,76
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,6
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,8
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,29
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,7
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,2
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,91
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,13
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,6
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,24
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,25
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,15
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,61
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,30
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,8
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,15
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,83
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,23
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,41
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,33
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,29
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,4
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,32
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,25
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,9
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,21
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,76
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,2
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,20
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,12
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,23
WattsStrogatz,200,0.02010,0.4,-1,0.8,0,0.5,35
WattsStrogatz,200,0.02010,0.4,-1,0.8,0,0.5,15
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,2
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,3
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,87
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,113
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,28
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,2
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,48
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,41
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,13
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,2
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,14
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,76
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,7
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,133
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,4
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,36
WattsStrogatz,200,0.02010,0.4,4,0.8,0,0.5,41
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,7
WattsStrogatz,200,0.02010,0.4,3,0.8,0,0.5,2
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,36
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,21
WattsStrogatz,200,0.02010,0.4,2,0.8,0,0.5,8
WattsStrogatz,200,0.02010,0.4,0,0.8,0,0.5,0
WattsStrogatz,200,0.02010,0.4,5,0.8,0,0.5,11
