DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,0.01282,1.5,3,0.8,0,1,15
Tree,200,0.01282,1.5,3,0.8,0,1,13
Tree,200,0.01282,1.5,3,0.8,0,1,10
Tree,200,0.01282,1.5,3,0.8,0,1,226
Tree,200,0.01282,1.5,3,0.8,0,1,58
Tree,200,0.01282,1.5,3,0.8,0,1,113
Tree,200,0.01282,1.5,3,0.8,0,1,151
Tree,200,0.01282,1.5,2,0.8,0,1,2
Tree,200,0.01282,1.5,3,0.8,0,1,15
Tree,200,0.01282,1.5,3,0.8,0,1,3
Tree,200,0.01282,1.5,3,0.8,0,1,29
Tree,200,0.01282,1.5,2,0.8,0,1,2
Tree,200,0.01282,1.5,3,0.8,0,1,93
Tree,200,0.01282,1.5,3,0.8,0,1,222
Tree,200,0.01282,1.5,3,0.8,0,1,263
Tree,200,0.01282,1.5,2,0.8,0,1,126
Tree,200,0.01282,1.5,3,0.8,0,1,187
Tree,200,0.01282,1.5,3,0.8,0,1,142
Tree,200,0.01282,1.5,2,0.8,0,1,16
Tree,200,0.01282,1.5,3,0.8,0,1,192
Tree,200,0.01282,1.5,3,0.8,0,1,65
Tree,200,0.01282,1.5,2,0.8,0,1,112
Tree,200,0.01282,1.5,3,0.8,0,1,57
Tree,200,0.01282,1.5,3,0.8,0,1,107
Tree,200,0.01282,1.5,1,0.8,0,1,1
Tree,200,0.01282,1.5,3,0.8,0,1,48
Tree,200,0.01282,1.5,3,0.8,0,1,77
Tree,200,0.01282,1.5,3,0.8,0,1,21
Tree,200,0.01282,1.5,2,0.8,0,1,27
Tree,200,0.01282,1.5,3,0.8,0,1,15
Tree,200,0.01282,1.5,3,0.8,0,1,83
Tree,200,0.01282,1.5,3,0.8,0,1,20
Tree,200,0.01282,1.5,3,0.8,0,1,54
Tree,200,0.01282,1.5,3,0.8,0,1,163
Tree,200,0.01282,1.5,3,0.8,0,1,23
Tree,200,0.01282,1.5,3,0.8,0,1,18
Tree,200,0.01282,1.5,3,0.8,0,1,296
Tree,200,0.01282,1.5,3,0.8,0,1,45
Tree,200,0.01282,1.5,3,0.8,0,1,70
Tree,200,0.01282,1.5,2,0.8,0,1,39
Tree,200,0.01282,1.5,3,0.8,0,1,315
Tree,200,0.01282,1.5,3,0.8,0,1,67
Tree,200,0.01282,1.5,2,0.8,0,1,108
Tree,200,0.01282,1.5,3,0.8,0,1,20
Tree,200,0.01282,1.5,1,0.8,0,1,1
Tree,200,0.01282,1.5,3,0.8,0,1,5
Tree,200,0.01282,1.5,3,0.8,0,1,101
Tree,200,0.01282,1.5,1,0.8,0,1,1
Tree,200,0.01282,1.5,3,0.8,0,1,58
Tree,200,0.01282,1.5,2,0.8,0,1,28
Tree,200,0.01282,1.5,3,0.8,0,1,46
Tree,200,0.01282,1.5,3,0.8,0,1,13
Tree,200,0.01282,1.5,3,0.8,0,1,241
Tree,200,0.01282,1.5,3,0.8,0,1,27
Tree,200,0.01282,1.5,3,0.8,0,1,24
Tree,200,0.01282,1.5,3,0.8,0,1,113
Tree,200,0.01282,1.5,1,0.8,0,1,1
Tree,200,0.01282,1.5,3,0.8,0,1,3
Tree,200,0.01282,1.5,3,0.8,0,1,217
Tree,200,0.01282,1.5,3,0.8,0,1,111
Tree,200,0.01282,1.5,3,0.8,0,1,62
Tree,200,0.01282,1.5,3,0.8,0,1,69
Tree,200,0.01282,1.5,3,0.8,0,1,58
