DataSet,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,129
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,115
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,662
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,50
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,198
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,567
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1060
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,850
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,401
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1014
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,196
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,561
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1160
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,54
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,137
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,178
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,640
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,187
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1230
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,555
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,160
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,162
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,86
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,475
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,446
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,534
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,124
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,167
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,9
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,297
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,148
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,259
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,7
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,192
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,322
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,503
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,811
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,303
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,63
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,285
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,87
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,51
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,67
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,198
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,30
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1102
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,72
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,179
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,943
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,161
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,37
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,61
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,543
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,63
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,221
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,11
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1252
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,512
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,983
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,104
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1415
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,85
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,406
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,884
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,82
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,202
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,35
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,276
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,617
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,20
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,299
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,645
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,218
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,149
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,926
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,89
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,12
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,583
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,319
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,415
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,155
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,167
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,129
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1110
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,32
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,288
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,101
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,59
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,128
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,392
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,21
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,187
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,726
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,5
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,95
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,217
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,139
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,43
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,129
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,181
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,118
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,938
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,651
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,580
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,498
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,124
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,197
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,369
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,201
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,555
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,509
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,101
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,58
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,259
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,56
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,88
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,244
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,276
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,479
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,51
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,273
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,768
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,753
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,54
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1567
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,222
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,12
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,11
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,34
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1729
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,378
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,73
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,127
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,49
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,183
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1975
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,93
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,457
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,384
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1108
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,335
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,285
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,212
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,218
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,268
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,192
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,173
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,10
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,85
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,287
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,362
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,424
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,61
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,994
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,741
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,91
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,807
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,295
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,8
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,524
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,637
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,52
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,112
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,11
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,182
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,683
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,112
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,31
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,250
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,606
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,42
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,34
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,37
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,370
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,418
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,106
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,78
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,28
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,61
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,477
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,152
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,644
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1561
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,619
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,542
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,329
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,570
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,61
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,39
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,30
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,408
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,4
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,183
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,172
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,744
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,22
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,15
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,83
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,504
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1079
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,306
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,632
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,12
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,432
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1271
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,64
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,155
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,277
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,161
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,264
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,215
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,65
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,194
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,719
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,262
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,30
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,11
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,266
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,176
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,121
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,158
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,80
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,433
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,78
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,101
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,136
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,235
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,153
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1422
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,524
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,190
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,160
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1096
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1407
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,113
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,35
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,2158
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,69
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,463
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,112
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,467
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,314
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,32
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,362
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,13
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,332
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,203
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,214
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,138
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,111
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,2300
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,183
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,75
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,6
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,936
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1305
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,290
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,202
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,40
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,100
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,683
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,806
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,239
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,476
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,415
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,187
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,5
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,774
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,30
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,652
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,615
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,21
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,730
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,985
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,164
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,506
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,53
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,376
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,149
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,19
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,14
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,316
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,53
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,921
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,934
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,188
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,692
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,800
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,449
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,784
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,418
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,712
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,61
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,572
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,26
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,320
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,593
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,74
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,953
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,201
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,130
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,79
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,291
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1742
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,44
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,544
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1138
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,50
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,504
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,13
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,70
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,695
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1013
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,129
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,702
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,3
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,292
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,113
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,107
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,142
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,220
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,73
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,37
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,906
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,933
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,173
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,94
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,109
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,73
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,6
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,33
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,51
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,634
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,373
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,683
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,489
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,53
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,141
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,165
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,204
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,361
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,151
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,376
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,57
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,300
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,116
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,89
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,250
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,320
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,22
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,441
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,341
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,837
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,567
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,394
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,334
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,23
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,695
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,213
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,158
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,27
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,386
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,673
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,5
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,320
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,108
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,21
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,98
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,320
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,176
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,528
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,438
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,174
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,195
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,409
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,28
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,30
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,803
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,1398
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,77
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,122
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,28
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,88
BarabasiAlbert,0.03970,10.0,3,0.8,0.1,1,118
