DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
Tree,1.9,2,0.8,0,1342
Tree,1.9,2,0.8,0,35
Tree,1.9,2,0.8,0,783
Tree,1.9,2,0.8,0,554
Tree,1.9,2,0.8,0,284
Tree,1.9,2,0.8,0,4
Tree,1.9,2,0.8,0,311
Tree,1.9,2,0.8,0,1124
Tree,1.9,2,0.8,0,1251
Tree,1.9,2,0.8,0,254
Tree,1.9,2,0.8,0,7
Tree,1.9,2,0.8,0,874
Tree,1.9,2,0.8,0,244
Tree,1.9,2,0.8,0,2
Tree,1.9,2,0.8,0,272
Tree,1.9,2,0.8,0,49
Tree,1.9,2,0.8,0,998
Tree,1.9,2,0.8,0,602
Tree,1.9,2,0.8,0,3
Tree,1.9,2,0.8,0,410
Tree,1.9,2,0.8,0,6
Tree,1.9,2,0.8,0,1441
Tree,1.9,2,0.8,0,314
Tree,1.9,2,0.8,0,573
Tree,1.9,2,0.8,0,2
Tree,1.9,2,0.8,0,1003
Tree,1.9,2,0.8,0,804
Tree,1.9,2,0.8,0,223
Tree,1.9,2,0.8,0,647
Tree,1.9,2,0.8,0,35
Tree,1.9,2,0.8,0,84
Tree,1.9,2,0.8,0,5
Tree,1.9,2,0.8,0,2
Tree,1.9,2,0.8,0,1161
Tree,1.9,2,0.8,0,456
Tree,1.9,2,0.8,0,522
Tree,1.9,2,0.8,0,6
Tree,1.9,2,0.8,0,533
Tree,1.9,2,0.8,0,566
Tree,1.9,2,0.8,0,773
Tree,1.9,2,0.8,0,422
Tree,1.9,2,0.8,0,187
Tree,1.9,2,0.8,0,1103
Tree,1.9,2,0.8,0,2
Tree,1.9,2,0.8,0,164
Tree,1.9,2,0.8,0,121
Tree,1.9,2,0.8,0,150
Tree,1.9,2,0.8,0,59
Tree,1.9,2,0.8,0,47
Tree,1.9,2,0.8,0,76
Tree,1.9,2,0.8,0,297
Tree,1.9,2,0.8,0,208
Tree,1.9,2,0.8,0,411
Tree,1.9,2,0.8,0,67
Tree,1.9,2,0.8,0,200
Tree,1.9,2,0.8,0,615
