DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
Tree,0.4,2,0.8,0,29
Tree,0.4,2,0.8,0,221
Tree,0.4,2,0.8,0,30
Tree,0.4,2,0.8,0,28
Tree,0.4,2,0.8,0,45
Tree,0.4,2,0.8,0,42
Tree,0.4,2,0.8,0,37
Tree,0.4,2,0.8,0,346
Tree,0.4,2,0.8,0,9
Tree,0.4,2,0.8,0,7
Tree,0.4,2,0.8,0,10
Tree,0.4,2,0.8,0,2
Tree,0.4,2,0.8,0,11
Tree,0.4,2,0.8,0,219
Tree,0.4,2,0.8,0,2
Tree,0.4,2,0.8,0,35
Tree,0.4,2,0.8,0,161
Tree,0.4,2,0.8,0,27
Tree,0.4,2,0.8,0,41
Tree,0.4,2,0.8,0,24
Tree,0.4,2,0.8,0,65
Tree,0.4,2,0.8,0,49
Tree,0.4,2,0.8,0,23
Tree,0.4,2,0.8,0,6
Tree,0.4,2,0.8,0,61
Tree,0.4,2,0.8,0,27
Tree,0.4,2,0.8,0,25
Tree,0.4,2,0.8,0,43
Tree,0.4,2,0.8,0,83
Tree,0.4,2,0.8,0,86
Tree,0.4,2,0.8,0,113
Tree,0.4,2,0.8,0,87
Tree,0.4,2,0.8,0,19
Tree,0.4,2,0.8,0,25
Tree,0.4,2,0.8,0,93
Tree,0.4,2,0.8,0,91
Tree,0.4,2,0.8,0,139
Tree,0.4,2,0.8,0,6
Tree,0.4,2,0.8,0,226
Tree,0.4,2,0.8,0,40
Tree,0.4,2,0.8,0,195
Tree,0.4,2,0.8,0,34
Tree,0.4,2,0.8,0,135
Tree,0.4,2,0.8,0,236
Tree,0.4,2,0.8,0,315
Tree,0.4,2,0.8,0,31
Tree,0.4,2,0.8,0,118
Tree,0.4,2,0.8,0,74
Tree,0.4,2,0.8,0,25
Tree,0.4,2,0.8,0,236
Tree,0.4,2,0.8,0,155
Tree,0.4,2,0.8,0,36
Tree,0.4,2,0.8,0,76
Tree,0.4,2,0.8,0,14
Tree,0.4,2,0.8,0,165
Tree,0.4,2,0.8,0,17
Tree,0.4,2,0.8,0,10
Tree,0.4,2,0.8,0,28
Tree,0.4,2,0.8,0,17
Tree,0.4,2,0.8,0,23
Tree,0.4,2,0.8,0,93
Tree,0.4,2,0.8,0,58
Tree,0.4,2,0.8,0,147
Tree,0.4,2,0.8,0,14
Tree,0.4,2,0.8,0,29
Tree,0.4,2,0.8,0,71
Tree,0.4,2,0.8,0,10
Tree,0.4,2,0.8,0,304
Tree,0.4,2,0.8,0,245
Tree,0.4,2,0.8,0,54
Tree,0.4,2,0.8,0,12
Tree,0.4,2,0.8,0,50
