DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
Tree,0.2,1,0.8,0,54
Tree,0.2,1,0.8,0,16
Tree,0.2,1,0.8,0,74
Tree,0.2,1,0.8,0,29
Tree,0.2,1,0.8,0,90
Tree,0.2,1,0.8,0,147
Tree,0.2,1,0.8,0,64
Tree,0.2,1,0.8,0,112
Tree,0.2,1,0.8,0,1
Tree,0.2,1,0.8,0,70
Tree,0.2,1,0.8,0,52
Tree,0.2,1,0.8,0,220
Tree,0.2,1,0.8,0,185
Tree,0.2,1,0.8,0,6
Tree,0.2,1,0.8,0,134
Tree,0.2,1,0.8,0,61
Tree,0.2,1,0.8,0,42
Tree,0.2,1,0.8,0,12
Tree,0.2,1,0.8,0,33
Tree,0.2,1,0.8,0,23
Tree,0.2,1,0.8,0,87
Tree,0.2,1,0.8,0,3
Tree,0.2,1,0.8,0,27
Tree,0.2,1,0.8,0,73
Tree,0.2,1,0.8,0,19
Tree,0.2,1,0.8,0,3
Tree,0.2,1,0.8,0,4
Tree,0.2,1,0.8,0,165
Tree,0.2,1,0.8,0,129
Tree,0.2,1,0.8,0,15
Tree,0.2,1,0.8,0,105
Tree,0.2,1,0.8,0,123
Tree,0.2,1,0.8,0,10
Tree,0.2,1,0.8,0,105
Tree,0.2,1,0.8,0,42
Tree,0.2,1,0.8,0,36
Tree,0.2,1,0.8,0,5
Tree,0.2,1,0.8,0,53
Tree,0.2,1,0.8,0,130
Tree,0.2,1,0.8,0,148
Tree,0.2,1,0.8,0,147
Tree,0.2,1,0.8,0,11
Tree,0.2,1,0.8,0,4
Tree,0.2,1,0.8,0,4
Tree,0.2,1,0.8,0,58
Tree,0.2,1,0.8,0,123
Tree,0.2,1,0.8,0,47
Tree,0.2,1,0.8,0,3
Tree,0.2,1,0.8,0,6
Tree,0.2,1,0.8,0,69
Tree,0.2,1,0.8,0,56
Tree,0.2,1,0.8,0,56
Tree,0.2,1,0.8,0,192
Tree,0.2,1,0.8,0,209
Tree,0.2,1,0.8,0,15
Tree,0.2,1,0.8,0,60
Tree,0.2,1,0.8,0,3
Tree,0.2,1,0.8,0,35
Tree,0.2,1,0.8,0,49
Tree,0.2,1,0.8,0,79
Tree,0.2,1,0.8,0,157
Tree,0.2,1,0.8,0,129
Tree,0.2,1,0.8,0,32
Tree,0.2,1,0.8,0,13
Tree,0.2,1,0.8,0,28
Tree,0.2,1,0.8,0,10
Tree,0.2,1,0.8,0,20
Tree,0.2,1,0.8,0,129
Tree,0.2,1,0.8,0,149
Tree,0.2,1,0.8,0,12
Tree,0.2,1,0.8,0,90
Tree,0.2,1,0.8,0,62
Tree,0.2,1,0.8,0,26
Tree,0.2,1,0.8,0,278
Tree,0.2,1,0.8,0,178
Tree,0.2,1,0.8,0,24
Tree,0.2,1,0.8,0,230
Tree,0.2,1,0.8,0,17
Tree,0.2,1,0.8,0,44
Tree,0.2,1,0.8,0,120
Tree,0.2,1,0.8,0,49
Tree,0.2,1,0.8,0,104
Tree,0.2,1,0.8,0,151
Tree,0.2,1,0.8,0,97
Tree,0.2,1,0.8,0,13
Tree,0.2,1,0.8,0,43
Tree,0.2,1,0.8,0,11
Tree,0.2,1,0.8,0,96
Tree,0.2,1,0.8,0,34
Tree,0.2,1,0.8,0,129
Tree,0.2,1,0.8,0,158
Tree,0.2,1,0.8,0,144
Tree,0.2,1,0.8,0,106
Tree,0.2,1,0.8,0,96
Tree,0.2,1,0.8,0,104
Tree,0.2,1,0.8,0,10
Tree,0.2,1,0.8,0,140
Tree,0.2,1,0.8,0,6
Tree,0.2,1,0.8,0,49
Tree,0.2,1,0.8,0,73
Tree,0.2,1,0.8,0,164
Tree,0.2,1,0.8,0,34
Tree,0.2,1,0.8,0,2
Tree,0.2,1,0.8,0,31
Tree,0.2,1,0.8,0,29
Tree,0.2,1,0.8,0,93
Tree,0.2,1,0.8,0,38
Tree,0.2,1,0.8,0,145
Tree,0.2,1,0.8,0,33
Tree,0.2,1,0.8,0,131
Tree,0.2,1,0.8,0,44
Tree,0.2,1,0.8,0,36
Tree,0.2,1,0.8,0,37
Tree,0.2,1,0.8,0,269
Tree,0.2,1,0.8,0,21
Tree,0.2,1,0.8,0,124
Tree,0.2,1,0.8,0,45
Tree,0.2,1,0.8,0,25
Tree,0.2,1,0.8,0,12
Tree,0.2,1,0.8,0,89
Tree,0.2,1,0.8,0,86
Tree,0.2,1,0.8,0,32
Tree,0.2,1,0.8,0,148
Tree,0.2,1,0.8,0,89
Tree,0.2,1,0.8,0,140
Tree,0.2,1,0.8,0,28
Tree,0.2,1,0.8,0,24
Tree,0.2,1,0.8,0,141
Tree,0.2,1,0.8,0,181
Tree,0.2,1,0.8,0,65
Tree,0.2,1,0.8,0,124
Tree,0.2,1,0.8,0,17
Tree,0.2,1,0.8,0,56
Tree,0.2,1,0.8,0,171
Tree,0.2,1,0.8,0,1
Tree,0.2,1,0.8,0,216
Tree,0.2,1,0.8,0,204
Tree,0.2,1,0.8,0,87
Tree,0.2,1,0.8,0,68
Tree,0.2,1,0.8,0,1
Tree,0.2,1,0.8,0,360
Tree,0.2,1,0.8,0,12
Tree,0.2,1,0.8,0,6
Tree,0.2,1,0.8,0,62
Tree,0.2,1,0.8,0,76
Tree,0.2,1,0.8,0,57
Tree,0.2,1,0.8,0,150
Tree,0.2,1,0.8,0,38
Tree,0.2,1,0.8,0,27
Tree,0.2,1,0.8,0,92
