DataSet,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
Tree,1.9,1,0.8,0,3
Tree,1.9,1,0.8,0,117
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,679
Tree,1.9,1,0.8,0,587
Tree,1.9,1,0.8,0,81
Tree,1.9,1,0.8,0,249
Tree,1.9,1,0.8,0,327
Tree,1.9,1,0.8,0,222
Tree,1.9,1,0.8,0,85
Tree,1.9,1,0.8,0,432
Tree,1.9,1,0.8,0,10
Tree,1.9,1,0.8,0,69
Tree,1.9,1,0.8,0,82
Tree,1.9,1,0.8,0,278
Tree,1.9,1,0.8,0,368
Tree,1.9,1,0.8,0,102
Tree,1.9,1,0.8,0,84
Tree,1.9,1,0.8,0,703
Tree,1.9,1,0.8,0,3
Tree,1.9,1,0.8,0,113
Tree,1.9,1,0.8,0,77
Tree,1.9,1,0.8,0,511
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,123
Tree,1.9,1,0.8,0,390
Tree,1.9,1,0.8,0,150
Tree,1.9,1,0.8,0,8
Tree,1.9,1,0.8,0,91
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,237
Tree,1.9,1,0.8,0,448
Tree,1.9,1,0.8,0,102
Tree,1.9,1,0.8,0,451
Tree,1.9,1,0.8,0,562
Tree,1.9,1,0.8,0,557
Tree,1.9,1,0.8,0,34
Tree,1.9,1,0.8,0,24
Tree,1.9,1,0.8,0,2
Tree,1.9,1,0.8,0,329
Tree,1.9,1,0.8,0,96
Tree,1.9,1,0.8,0,152
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,727
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,88
Tree,1.9,1,0.8,0,255
Tree,1.9,1,0.8,0,105
Tree,1.9,1,0.8,0,985
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,2
Tree,1.9,1,0.8,0,833
Tree,1.9,1,0.8,0,230
Tree,1.9,1,0.8,0,343
Tree,1.9,1,0.8,0,761
Tree,1.9,1,0.8,0,278
Tree,1.9,1,0.8,0,523
Tree,1.9,1,0.8,0,719
Tree,1.9,1,0.8,0,150
Tree,1.9,1,0.8,0,613
Tree,1.9,1,0.8,0,92
Tree,1.9,1,0.8,0,33
Tree,1.9,1,0.8,0,183
Tree,1.9,1,0.8,0,7
Tree,1.9,1,0.8,0,506
Tree,1.9,1,0.8,0,21
Tree,1.9,1,0.8,0,328
Tree,1.9,1,0.8,0,10
Tree,1.9,1,0.8,0,288
Tree,1.9,1,0.8,0,507
Tree,1.9,1,0.8,0,291
Tree,1.9,1,0.8,0,205
Tree,1.9,1,0.8,0,9
Tree,1.9,1,0.8,0,246
Tree,1.9,1,0.8,0,398
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,390
Tree,1.9,1,0.8,0,1
Tree,1.9,1,0.8,0,6
Tree,1.9,1,0.8,0,118
