DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,287
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,87
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,139
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,336
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,1,1
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,37
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,1,292
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,245
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,177
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,27
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,95
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,17
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,94
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,295
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,75
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,194
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,170
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,98
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,1,56
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,95
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,127
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,145
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,139
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,184
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,275
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,1,18
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,1,337
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,1,110
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,52
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,259
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,138
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,102
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,1,114
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,119
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,53
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,742
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,127
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,20
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,693
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,1,161
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,283
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,1,200
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,1,13
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,235
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,137
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,1,499
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,1,23
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,7
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,6
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,1,164
