DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,20
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,23
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,206
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,62
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,116
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,148
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,13
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,487
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,15
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,223
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,335
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,1895
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,158
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,195
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,368
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,14
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,264
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,483
WattsStrogatz,200,0.02010,10.0,0,0.8,0.1,0.5,0
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,95
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,110
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,277
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,10
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,162
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,239
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,113
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,371
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,67
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,30
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,55
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,35
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,216
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,115
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,100
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,9
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,44
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,388
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,37
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,6
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,514
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,53
WattsStrogatz,200,0.02010,10.0,-1,0.8,0.1,0.5,100
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,737
