DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,59
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,12
BarabasiAlbert,200,0.05925,0.9,0,0.8,0,1,0
BarabasiAlbert,200,0.05925,0.9,1,0.8,0,1,1
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,15
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,33
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,1
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,8
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,10
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,16
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,45
BarabasiAlbert,200,0.05925,0.9,1,0.8,0,1,1
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,1
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,3
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,16
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,2
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,11
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,3
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,7
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,10
BarabasiAlbert,200,0.05925,0.9,1,0.8,0,1,1
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,2
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,11
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,1
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,4
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,9
BarabasiAlbert,200,0.05925,0.9,2,0.8,0,1,3
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,43
BarabasiAlbert,200,0.05925,0.9,3,0.8,0,1,16
