DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,20
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,147
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,15
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,8
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,73
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,245
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,23
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,12
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,198
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,151
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,8
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,37
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,166
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0.5,1
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,9
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,282
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,111
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,103
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,88
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,125
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0.5,8
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,169
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,205
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,259
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,400
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,1367
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,202
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,167
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,126
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,137
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,559
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,41
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,79
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,108
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,14
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,171
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,149
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,105
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,80
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,4
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,2
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,182
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,106
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,163
WattsStrogatz,200,0.04020,10.0,1,0.8,0.1,0.5,3
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,34
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,254
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,37
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,17
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,36
WattsStrogatz,200,0.04020,10.0,3,0.8,0.1,0.5,20
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,135
WattsStrogatz,200,0.04020,10.0,5,0.8,0.1,0.5,63
WattsStrogatz,200,0.04020,10.0,4,0.8,0.1,0.5,11
WattsStrogatz,200,0.04020,10.0,2,0.8,0.1,0.5,66
