DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01000,1.7,4,0.8,0,5,2
BarabasiAlbert,200,0.01000,1.7,5,0.8,0,5,220
BarabasiAlbert,200,0.01000,1.7,3,0.8,0,5,124
BarabasiAlbert,200,0.01000,1.7,4,0.8,0,5,87
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,216
BarabasiAlbert,200,0.01000,1.7,2,0.8,0,5,176
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,480
BarabasiAlbert,200,0.01000,1.7,1,0.8,0,5,7
BarabasiAlbert,200,0.01000,1.7,3,0.8,0,5,17
BarabasiAlbert,200,0.01000,1.7,3,0.8,0,5,10
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,131
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,121
BarabasiAlbert,200,0.01000,1.7,4,0.8,0,5,26
BarabasiAlbert,200,0.01000,1.7,2,0.8,0,5,2
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,604
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,142
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,483
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,458
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,1380
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,104
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,1769
BarabasiAlbert,200,0.01000,1.7,3,0.8,0,5,69
BarabasiAlbert,200,0.01000,1.7,5,0.8,0,5,269
BarabasiAlbert,200,0.01000,1.7,5,0.8,0,5,35
BarabasiAlbert,200,0.01000,1.7,5,0.8,0,5,162
BarabasiAlbert,200,0.01000,1.7,4,0.8,0,5,257
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,229
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,350
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,261
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,129
BarabasiAlbert,200,0.01000,1.7,-1,0.8,0,5,247
BarabasiAlbert,200,0.01000,1.7,5,0.8,0,5,132
