DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,22
BarabasiAlbert,200,0.01995,1.0,5,0.8,0,1,68
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,78
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,69
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,75
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,2
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,1
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,39
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,89
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,11
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,1
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,30
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,43
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,31
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,5
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,67
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,11
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,3
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,126
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,230
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,5
BarabasiAlbert,200,0.01995,1.0,5,0.8,0,1,13
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,29
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,3
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,14
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,128
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,95
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,82
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,20
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,108
BarabasiAlbert,200,0.01995,1.0,5,0.8,0,1,58
BarabasiAlbert,200,0.01995,1.0,5,0.8,0,1,52
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,2
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,83
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,15
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,81
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,11
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,46
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,18
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,5
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,34
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,196
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,63
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,18
BarabasiAlbert,200,0.01995,1.0,4,0.8,0,1,56
BarabasiAlbert,200,0.01995,1.0,0,0.8,0,1,0
BarabasiAlbert,200,0.01995,1.0,1,0.8,0,1,9
BarabasiAlbert,200,0.01995,1.0,1,0.8,0,1,2
BarabasiAlbert,200,0.01995,1.0,3,0.8,0,1,8
BarabasiAlbert,200,0.01995,1.0,2,0.8,0,1,17
