DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
Tree,200,0.01282,10.0,2,0.8,0.1,0,47
Tree,200,0.01282,10.0,3,0.8,0.1,0,1237
Tree,200,0.01282,10.0,3,0.8,0.1,0,5
Tree,200,0.01282,10.0,3,0.8,0.1,0,481
Tree,200,0.01282,10.0,2,0.8,0.1,0,97
Tree,200,0.01282,10.0,3,0.8,0.1,0,453
Tree,200,0.01282,10.0,3,0.8,0.1,0,976
Tree,200,0.01282,10.0,3,0.8,0.1,0,583
Tree,200,0.01282,10.0,2,0.8,0.1,0,78
Tree,200,0.01282,10.0,1,0.8,0.1,0,11
Tree,200,0.01282,10.0,3,0.8,0.1,0,32
Tree,200,0.01282,10.0,3,0.8,0.1,0,152
Tree,200,0.01282,10.0,2,0.8,0.1,0,164
Tree,200,0.01282,10.0,3,0.8,0.1,0,1430
Tree,200,0.01282,10.0,3,0.8,0.1,0,482
Tree,200,0.01282,10.0,3,0.8,0.1,0,457
Tree,200,0.01282,10.0,3,0.8,0.1,0,59
Tree,200,0.01282,10.0,3,0.8,0.1,0,268
Tree,200,0.01282,10.0,3,0.8,0.1,0,393
Tree,200,0.01282,10.0,3,0.8,0.1,0,97
Tree,200,0.01282,10.0,3,0.8,0.1,0,295
Tree,200,0.01282,10.0,3,0.8,0.1,0,237
Tree,200,0.01282,10.0,2,0.8,0.1,0,109
Tree,200,0.01282,10.0,3,0.8,0.1,0,313
Tree,200,0.01282,10.0,3,0.8,0.1,0,93
Tree,200,0.01282,10.0,3,0.8,0.1,0,1448
Tree,200,0.01282,10.0,3,0.8,0.1,0,249
Tree,200,0.01282,10.0,3,0.8,0.1,0,1410
Tree,200,0.01282,10.0,3,0.8,0.1,0,293
Tree,200,0.01282,10.0,3,0.8,0.1,0,226
Tree,200,0.01282,10.0,3,0.8,0.1,0,182
Tree,200,0.01282,10.0,3,0.8,0.1,0,261
Tree,200,0.01282,10.0,3,0.8,0.1,0,761
Tree,200,0.01282,10.0,2,0.8,0.1,0,45
Tree,200,0.01282,10.0,3,0.8,0.1,0,614
Tree,200,0.01282,10.0,3,0.8,0.1,0,183
Tree,200,0.01282,10.0,2,0.8,0.1,0,110
Tree,200,0.01282,10.0,3,0.8,0.1,0,101
Tree,200,0.01282,10.0,3,0.8,0.1,0,29
Tree,200,0.01282,10.0,3,0.8,0.1,0,106
Tree,200,0.01282,10.0,3,0.8,0.1,0,426
Tree,200,0.01282,10.0,3,0.8,0.1,0,83
Tree,200,0.01282,10.0,3,0.8,0.1,0,864
Tree,200,0.01282,10.0,3,0.8,0.1,0,423
Tree,200,0.01282,10.0,2,0.8,0.1,0,37
Tree,200,0.01282,10.0,3,0.8,0.1,0,332
Tree,200,0.01282,10.0,3,0.8,0.1,0,1054
Tree,200,0.01282,10.0,3,0.8,0.1,0,315
Tree,200,0.01282,10.0,2,0.8,0.1,0,53
Tree,200,0.01282,10.0,3,0.8,0.1,0,805
Tree,200,0.01282,10.0,3,0.8,0.1,0,182
Tree,200,0.01282,10.0,3,0.8,0.1,0,923
Tree,200,0.01282,10.0,3,0.8,0.1,0,396
Tree,200,0.01282,10.0,2,0.8,0.1,0,10
Tree,200,0.01282,10.0,3,0.8,0.1,0,335
Tree,200,0.01282,10.0,3,0.8,0.1,0,306
Tree,200,0.01282,10.0,3,0.8,0.1,0,11
Tree,200,0.01282,10.0,3,0.8,0.1,0,253
Tree,200,0.01282,10.0,3,0.8,0.1,0,272
Tree,200,0.01282,10.0,3,0.8,0.1,0,405
Tree,200,0.01282,10.0,3,0.8,0.1,0,29
Tree,200,0.01282,10.0,2,0.8,0.1,0,23
Tree,200,0.01282,10.0,3,0.8,0.1,0,852
Tree,200,0.01282,10.0,3,0.8,0.1,0,658
Tree,200,0.01282,10.0,2,0.8,0.1,0,4
Tree,200,0.01282,10.0,3,0.8,0.1,0,72
Tree,200,0.01282,10.0,3,0.8,0.1,0,828
Tree,200,0.01282,10.0,3,0.8,0.1,0,216
Tree,200,0.01282,10.0,3,0.8,0.1,0,162
Tree,200,0.01282,10.0,3,0.8,0.1,0,253
Tree,200,0.01282,10.0,3,0.8,0.1,0,77
Tree,200,0.01282,10.0,3,0.8,0.1,0,558
Tree,200,0.01282,10.0,2,0.8,0.1,0,54
Tree,200,0.01282,10.0,3,0.8,0.1,0,1301
Tree,200,0.01282,10.0,3,0.8,0.1,0,172
Tree,200,0.01282,10.0,2,0.8,0.1,0,41
Tree,200,0.01282,10.0,3,0.8,0.1,0,14
Tree,200,0.01282,10.0,3,0.8,0.1,0,983
Tree,200,0.01282,10.0,3,0.8,0.1,0,41
Tree,200,0.01282,10.0,2,0.8,0.1,0,171
Tree,200,0.01282,10.0,3,0.8,0.1,0,312
Tree,200,0.01282,10.0,3,0.8,0.1,0,519
Tree,200,0.01282,10.0,3,0.8,0.1,0,592
Tree,200,0.01282,10.0,3,0.8,0.1,0,595
Tree,200,0.01282,10.0,3,0.8,0.1,0,238
Tree,200,0.01282,10.0,3,0.8,0.1,0,312
Tree,200,0.01282,10.0,3,0.8,0.1,0,808
Tree,200,0.01282,10.0,3,0.8,0.1,0,312
Tree,200,0.01282,10.0,3,0.8,0.1,0,1445
Tree,200,0.01282,10.0,3,0.8,0.1,0,240
Tree,200,0.01282,10.0,3,0.8,0.1,0,1014
Tree,200,0.01282,10.0,3,0.8,0.1,0,305
Tree,200,0.01282,10.0,3,0.8,0.1,0,810
Tree,200,0.01282,10.0,3,0.8,0.1,0,981
Tree,200,0.01282,10.0,3,0.8,0.1,0,418
Tree,200,0.01282,10.0,3,0.8,0.1,0,156
Tree,200,0.01282,10.0,1,0.8,0.1,0,1
Tree,200,0.01282,10.0,3,0.8,0.1,0,612
Tree,200,0.01282,10.0,3,0.8,0.1,0,734
Tree,200,0.01282,10.0,3,0.8,0.1,0,15
Tree,200,0.01282,10.0,3,0.8,0.1,0,128
Tree,200,0.01282,10.0,3,0.8,0.1,0,279
Tree,200,0.01282,10.0,3,0.8,0.1,0,141
Tree,200,0.01282,10.0,2,0.8,0.1,0,134
Tree,200,0.01282,10.0,3,0.8,0.1,0,18
