DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,19
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,111
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,30
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,11
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,238
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,60
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,45
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,413
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,271
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,85
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,466
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,198
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,5
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,113
BarabasiAlbert,200,0.02985,10.0,0,0.8,0.1,5,0
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,25
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,56
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,201
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,58
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,350
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,2
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,579
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,35
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,142
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,85
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,94
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,77
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,20
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,200
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,34
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,9
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,27
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,319
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,203
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,35
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,62
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,172
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,19
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,69
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,8
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,35
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,4
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,113
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,72
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,194
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,11
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,97
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,91
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,97
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,4
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,86
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,273
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,7
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,50
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,25
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,2
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,38
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,243
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,19
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,438
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,28
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,11
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,41
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,372
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,45
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,358
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,491
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,9
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,46
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,28
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,17
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,73
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,114
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,232
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,242
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,39
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,149
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,15
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,32
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,285
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,201
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,13
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,70
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,100
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,54
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,17
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,251
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,38
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,73
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,87
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,12
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,88
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,448
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,99
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,40
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,41
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,193
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,135
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,32
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,333
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,86
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,76
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,466
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,315
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,120
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,116
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,161
BarabasiAlbert,200,0.02985,10.0,3,0.8,0.1,5,17
BarabasiAlbert,200,0.02985,10.0,4,0.8,0.1,5,1099
BarabasiAlbert,200,0.02985,10.0,2,0.8,0.1,5,49
